time,current,cpu_cycles_0,insns_0,cache_hit_0,cache_miss_0,br_insns_0,br_miss_0,bus_cycles_0,cpu_cycles_1,insns_1,cache_hit_1,cache_miss_1,br_insns_1,br_miss_1,bus_cycles_1,cpu_cycles_2,insns_2,cache_hit_2,cache_miss_2,br_insns_2,br_miss_2,bus_cycles_2,cpu_cycles_3,insns_3,cache_hit_3,cache_miss_3,br_insns_3,br_miss_3,bus_cycles_3
103081,1.204000,352365,148143,61252,1148,17044,3565,167743,338833,148635,62586,1634,16674,3252,160578,460456,271395,108657,2105,53238,3638,225950,145192,61278,25814,899,6820,1516,63755
204997,1.204000,44400,20166,7248,121,1930,315,12865,223261,104072,42702,994,11451,2818,102135,518198,314465,127622,2466,57951,4476,254877,70177,32613,13093,282,3108,679,25517
307089,1.196000,185598,70848,28663,814,7584,1993,83634,230955,114148,46769,1072,12850,2665,106109,449366,267290,106412,1896,52612,3774,220529,585263,240713,96051,2957,30118,7562,283257
409119,1.196000,33607,15300,5328,67,1299,193,7571,107729,53146,21720,468,5590,1055,44974,415062,262288,104863,1795,51785,3346,203315,69355,30451,11852,316,2886,762,25151
511190,1.200000,479274,173843,70898,2329,18502,4985,230510,78925,36582,14441,257,3701,658,30105,426444,257082,102452,1800,51516,3123,209033,543078,334480,129386,2265,23678,3883,262137
613273,1.236000,181363,84288,32044,306,10519,1589,81387,88909,38404,15110,267,3931,724,35053,416197,245298,97300,1580,50053,2937,203932,2091341,1528307,605961,5095,201104,20600,1036219
715339,1.200000,97920,42390,17064,470,4182,898,39761,76637,35733,14265,236,3591,624,28931,414490,256323,102167,1778,51049,3404,203019,50193,21989,8379,222,1962,456,15586
817466,1.204000,552360,283074,106686,392,36620,4268,266990,180437,87785,36393,682,9653,1648,80964,443396,257770,102341,1770,51908,3339,217514,2844195,2154041,916748,6530,276672,25974,1412829
919530,1.200000,612367,321959,122587,479,41543,4913,298387,84405,39783,15861,287,4071,741,32942,418641,258516,102895,1839,51570,3439,205160,91337,39720,15961,491,3662,839,36685
1021573,1.188000,37558,17382,6114,75,1574,241,9586,149238,69437,28554,654,7327,1406,65270,411737,257358,102599,1763,51310,3424,201652,23439,10647,3525,39,706,96,2231
1123612,1.200000,82723,38706,15382,380,3802,768,32351,76036,35412,13875,244,3586,670,28662,407436,254357,101644,1742,50376,3393,199501,43485,20525,7887,184,1765,333,12508
1225650,1.196000,32626,15264,5331,67,1313,172,7147,80419,38521,15041,242,3960,708,30869,424192,262011,104298,1818,51475,3752,207870,45792,21062,7933,172,1853,349,13588
1327693,1.200000,87840,42045,16455,418,4205,832,34820,74647,35488,13897,184,3587,627,28055,409067,254593,101754,1763,50474,3399,200307,69356,32408,12661,316,3166,650,25370
1429781,1.196000,178376,74053,29036,602,8287,1689,79998,155730,73325,29700,435,7917,1331,68590,583638,315049,127150,2609,58275,5157,287633,744365,299639,124281,4999,37442,9396,362840
1531840,1.200000,93076,41799,16627,415,4115,841,37370,83712,40331,16043,318,4134,723,32544,411261,255635,102120,1731,50890,3331,201425,24006,10591,3524,37,710,97,2504
1633879,1.200000,35090,16170,5724,66,1407,206,8422,80477,38536,15054,250,3962,681,30872,409743,256006,102598,1776,50264,3438,200696,46287,20974,7960,186,1820,399,13921
1735912,1.200000,99742,47714,19077,434,4792,940,40832,74592,35480,13904,205,3591,610,27975,400688,251596,100044,1765,50619,3247,196182,46178,21185,7974,168,1857,381,13890
1837987,1.200000,87162,40295,16106,357,4077,755,34350,141703,69726,27913,346,7799,1265,61503,466681,283116,115263,2033,52428,4096,229124,62148,27313,10426,246,2566,628,21691
1940022,1.192000,80592,38364,15217,338,3760,689,31143,80563,38524,15045,216,3961,707,30989,401567,251916,100612,1747,50110,3247,196668,45258,20386,7895,189,1820,323,13211
2042057,1.200000,32873,15323,5330,58,1312,177,7251,74190,35401,13897,202,3589,612,27760,412947,259155,103721,1790,51092,3437,202261,23087,10606,3524,37,706,92,2187
2144085,1.200000,31969,14595,5291,52,1293,170,6850,75753,36429,14213,191,3734,622,28567,401634,250896,100567,1720,49282,3277,196681,74061,34792,13261,323,3498,805,27873
2246122,1.200000,78056,36317,13688,298,3637,743,29977,78235,37515,14737,211,3813,676,29904,408577,258162,102938,1735,51356,3346,200140,44761,20270,7553,171,1766,343,13003
2348197,1.200000,39172,18412,6549,87,1703,254,10462,139266,68700,27429,326,7681,1264,60385,471069,290684,114160,1836,53547,3829,221875,57251,26130,9954,199,2434,517,19409
2450411,1.200000,142663,60068,24294,464,6460,1410,62278,127032,60025,24306,427,6274,1230,54244,438651,272342,109724,1862,52294,3672,215193,44086,20173,7518,146,1748,334,12688
2552456,1.232000,32456,14566,5285,59,1286,177,6951,87111,42184,16866,277,4252,801,34256,411167,258796,103547,1749,51206,3387,201407,22678,10630,3525,37,706,93,2116
2654489,1.200000,73330,33582,13138,268,3227,652,27612,78792,37398,14325,220,3857,720,30062,408829,255546,102138,1808,50443,3356,200224,42910,20384,7612,121,1794,315,12344
2756527,1.200000,52191,24032,9192,173,2241,410,16912,73843,35394,13895,181,3588,606,27685,406190,255623,101886,1736,50927,3382,198955,42802,20294,7545,143,1769,301,12152
2858579,1.248000,122039,56352,22798,506,5667,1263,51927,122465,60056,23421,304,6885,1142,51769,423849,266532,107258,1699,52212,3390,207768,105784,48443,18943,433,5033,1053,43618
2960628,1.200000,33224,15271,5330,57,1305,181,7414,76471,36910,14247,204,3808,661,28895,416833,262863,105187,1813,51867,3392,204228,23176,10599,3524,42,710,89,2242
3062652,1.200000,72037,32964,12777,280,3187,654,27014,108260,53736,21079,282,6033,988,44863,432259,271363,109536,1807,52039,3556,211937,22742,9877,3486,36,688,85,2110
3164694,1.200000,39318,17691,6300,99,1613,241,10448,123742,55941,22360,370,6007,1230,52566,412463,257829,103325,1775,50725,3446,202026,42468,19553,7467,151,1684,287,12111
3266773,1.200000,80213,37144,14173,290,3833,769,30954,77309,36393,14207,230,3725,690,29281,429336,264846,105579,1861,51654,3791,210472,43075,20275,7548,139,1767,316,12328
3368821,1.200000,33068,15266,5325,63,1300,171,7318,122747,59969,23747,332,6634,1147,52020,451176,281513,113787,1873,53558,3810,221378,77693,36418,14193,307,3576,730,29646
3470861,1.180000,140180,64141,26212,503,6808,1544,60940,74315,35434,13899,179,3589,610,27799,411538,257618,103059,1782,50638,3413,201596,23409,10576,3525,36,710,97,2396
3572896,1.200000,32222,15325,5331,55,1312,177,6929,79883,38143,14611,195,3960,726,30620,408048,255918,102395,1753,50480,3370,199891,22634,9874,3472,36,687,89,2010
3674928,1.200000,85602,40153,15892,357,4017,847,33733,74452,35386,13888,193,3590,609,27858,411366,256049,102265,1835,50392,3450,201459,47671,23081,8588,129,2175,395,14720
3776998,1.200000,50986,23568,9024,174,2183,374,16340,76395,37029,14272,186,3813,655,28905,409066,256038,102130,1786,50620,3462,200348,42879,20225,7545,132,1763,299,12177
3879041,1.200000,71787,32764,12763,258,3149,606,26770,122490,59876,23573,321,6644,1126,51852,449756,280003,113145,1915,53258,3818,220680,76103,35650,14112,275,3477,658,28826
3981083,1.196000,67390,29770,11746,212,2924,549,24456,74329,35469,13901,188,3589,604,27761,409905,256705,102525,1778,50574,3479,200741,23105,10615,3525,37,711,92,2287
4083121,1.200000,80706,38370,15112,314,3819,718,31179,76589,36950,14265,195,3812,645,29057,410869,254535,102024,1815,49752,3451,201277,23069,9878,3487,36,687,87,2259
4185161,1.196000,32513,15388,5360,57,1329,173,7049,73669,35527,13904,188,3589,589,27550,422547,261006,104290,1849,50846,3783,207089,39941,18542,6945,105,1667,269,10744
4287225,1.200000,86352,41402,16069,352,4272,834,34025,98124,47990,18888,263,5115,856,39753,420779,258751,103770,1966,50329,3518,206173,42999,20326,7546,124,1758,288,12284
4389262,1.184000,33058,15374,5361,58,1317,180,7354,121916,59787,23571,328,6627,1094,51699,476496,292426,117954,1976,55482,4185,234003,75544,35684,14103,271,3464,661,28540
4491304,1.200000,123504,57100,23279,564,5916,1277,52664,74270,35497,13906,191,3585,614,27770,408119,255362,102197,1804,50580,3283,199912,23168,10598,3525,36,706,91,2432
4593464,1.756000,383419,169937,65690,1048,21760,3287,182418,87610,39281,15206,234,4065,700,34525,791169,429317,168829,3175,74200,7466,391364,4346355,2455671,909331,15455,282147,43135,2163944
4695611,1.204000,1819496,864577,339016,4552,107366,14765,900580,121839,51783,20482,297,5449,968,51640,499143,279610,112327,2002,54894,3983,245366,5853109,2737174,1125535,21005,323262,54945,2917412
4797691,1.200000,52178,23283,8730,153,2196,433,16791,80561,37441,14722,229,3820,664,30875,417381,255563,101244,1795,51318,3550,204460,73752,32514,12782,341,3154,745,27353
4899864,1.200000,90410,39279,15624,404,3889,791,36143,88655,42716,16828,282,4469,719,34942,394392,242081,95661,1725,49578,3279,193071,78783,34627,13749,304,3381,807,30062
5002188,1.648000,20615527,11856746,4684316,203456,945310,133658,10298482,812541,69982,28266,482,7620,1362,396895,2075976,620509,273633,6928,91625,12554,1033819,1535154,278764,113620,5275,35546,9810,758263
5104256,1.864000,70880541,35236637,11417927,2694561,3431642,154143,35433159,713043,77044,32263,574,8206,1497,347093,1131801,273910,108228,2077,54640,4301,561652,1018757,141278,62664,1941,16631,3624,500644
5205774,2.232000,100950542,49204988,14824859,5021982,4734941,70175,50468136,190787,82187,33572,650,8836,1784,85876,444479,248168,97223,1672,50955,3461,218035,83352,32569,12415,366,3185,945,32179
5307286,2.212000,100974385,45895589,15024283,5093050,3725216,70662,50480167,156824,71426,29123,528,7848,1450,69493,671290,350843,134979,3248,62757,5185,331395,51352,20927,7914,207,1818,413,16363
5408762,2.184000,100943021,46150936,14846274,5116806,3854146,69236,50464513,98236,44359,17566,297,4653,803,39636,390454,226154,88582,1439,47264,2799,191025,88726,38096,14947,293,3807,855,35061
5510289,2.224000,100978954,49122765,14790835,4999230,4737932,71961,50482593,186757,75145,30470,494,8173,1397,83939,450734,241083,93927,1431,51641,2867,221200,647816,187370,73391,2533,23431,6315,314483
5611778,2.232000,100949400,46453562,14989289,5080927,3894221,70471,50467676,118912,53967,21394,337,5791,1020,49904,396650,229420,89853,1393,47949,2863,194208,82997,38945,16028,332,3837,789,32783
5713233,2.188000,100937982,45621510,14892516,5129451,3685618,69558,50461985,106325,50002,19770,312,5299,919,43735,380452,223054,87091,1426,46993,2777,186054,23675,10587,3523,36,702,94,2467
5814720,2.184000,100966052,49173144,14812038,5027556,4733650,69468,50475971,118901,54586,22489,349,5672,977,50096,421096,234868,92287,1595,48238,3102,206374,49038,21034,7939,181,1820,355,15286
5916183,2.228000,100940283,47086377,14947866,5068916,4087222,69734,50463161,110241,51797,20528,357,5472,909,45728,380521,223474,87617,1471,46501,2767,186134,72969,30745,11722,224,3024,716,27223
6017650,2.184000,100947816,45600737,15102921,5092445,3609712,71195,50467000,103208,48494,19411,340,5080,854,42183,397330,229862,90166,1464,47900,2896,194466,23452,10665,3521,40,702,95,2315
6119106,2.192000,100936665,48482302,14651731,5072462,4591120,68281,50461305,103092,47528,18798,325,4998,864,42161,378813,220181,86198,1381,45896,2698,185207,69169,28715,10483,237,2855,672,25420
6220569,2.232000,100942836,47628969,14889701,5057689,4267703,70153,50464436,105718,49534,20013,325,5133,878,43460,406460,231247,90248,1521,47933,3092,199084,23572,10564,3522,34,702,92,2459
6322026,2.232000,100938575,45600990,15096536,5094253,3609986,70325,50462277,98714,46375,18256,308,4929,846,39979,382004,222823,87527,1433,46363,2728,186865,53486,22714,8735,131,2151,441,17450
6423499,2.184000,100944486,47896615,14697362,5084416,4409763,69088,50465286,111458,52296,21254,361,5495,895,46246,400825,231891,91073,1463,48414,2846,196211,83098,38037,14929,235,4006,746,32330
6524981,2.228000,100962317,48242097,14851376,5049791,4452853,69362,50474164,103232,46142,18297,317,4889,816,42203,414155,234660,92328,1560,48133,3107,202856,22949,9868,3486,37,684,87,2092
6626451,2.236000,100946647,45551279,15090017,5091276,3603482,71369,50466437,107474,48640,19497,321,5100,878,44343,392927,226228,88537,1372,47669,2734,192332,50502,22583,8610,134,2275,385,15964
6727944,2.172000,100968045,47360915,14756477,5094596,4231755,68968,50477042,129814,58034,21894,369,5902,1132,51836,394189,230454,90605,1402,47719,3021,192940,23269,9864,3490,35,682,87,2253
6829419,2.236000,100946742,48803744,14799863,5036505,4634005,69439,50466470,97169,44340,17429,300,4646,840,39140,402438,229555,90396,1488,47323,2906,197108,51568,23127,8832,123,2356,413,16520
6930876,2.236000,100936727,45561672,15086587,5098007,3605489,70269,50461338,102688,48703,19417,275,5474,805,42058,382265,224663,88058,1432,47163,2764,187006,78580,34269,13856,250,3355,663,29905
7032349,2.188000,100946968,46754969,14797175,5104983,4047301,69613,50466472,104722,48871,19684,320,5133,838,42947,396640,228070,89489,1427,47711,2798,194175,23343,9864,3486,35,683,89,2309
7133940,2.220000,100947026,49196956,14822637,5024316,4732382,69100,50466487,109180,47099,19303,313,4980,792,45465,444478,238490,93464,1739,48447,3187,218033,50364,22971,8578,125,2145,377,15994
7235439,2.236000,100967910,45910998,15028180,5089531,3727691,70922,50477062,106093,48929,19674,326,5131,839,43730,458252,251213,98967,1749,50231,3690,224893,23444,10612,3519,36,679,88,2384
7336934,2.188000,100945942,46123979,14837783,5120900,3852172,69174,50465959,164366,68007,27655,530,7260,1475,72630,391909,224466,87985,1494,46775,2853,191655,43589,18502,6959,106,1655,280,12555
7438416,2.236000,100950109,49174192,14812236,5022878,4733929,69499,50467986,117166,54641,21341,341,6277,1117,49169,409906,236851,93010,1412,49164,3033,200733,79014,35022,13878,253,3367,634,30154
7539870,2.240000,100935887,46487194,14978183,5081853,3909370,69823,50460985,100763,46687,18633,321,4883,838,41041,375802,221568,86656,1405,46359,2759,183569,23474,10568,3522,38,702,93,2380
7641348,2.172000,100951323,45595396,14907703,5124475,3672915,70456,50468681,118022,52052,21026,401,5426,988,49623,406745,230419,90371,1488,47924,2900,199237,49555,22237,8519,121,2101,372,15491
7742810,2.192000,100939887,49176250,14813882,5026221,4732022,69155,50463001,103740,46745,18356,301,4982,852,42335,386937,223836,87751,1429,46631,2743,189319,23088,10560,3521,36,702,91,2276
7844278,2.240000,100942562,47160788,14949396,5064128,4107298,70105,50464344,98837,46122,18465,314,4795,817,40007,394147,230378,90494,1461,47873,2879,192832,42453,18486,6960,98,1644,277,11933
7945769,2.180000,100966191,45630486,15104847,5095420,3614466,70457,50476041,103481,48128,18995,327,5146,852,42272,416158,234164,91827,1610,48330,3138,203923,78400,35057,13875,242,3374,617,29919
8047241,2.188000,100946090,48415157,14665682,5072194,4567383,68666,50466013,96479,45272,18011,293,4759,781,38859,399789,231289,90632,1451,48301,2903,195741,22980,10573,3522,34,702,94,2255
8148778,2.424000,100990136,47715619,14896475,5043887,4293427,71770,50487938,98539,43444,16981,289,4531,786,39924,514609,265031,104226,1768,53410,3728,253171,819596,500632,194229,2706,33024,4378,400624
8250280,2.140000,100956607,45550858,15087276,5089548,3603438,70863,50471132,117550,50147,20131,314,5250,831,49456,406650,228984,89353,1395,48533,2838,199207,23434,10607,3522,34,702,94,2266
8351742,2.192000,100936310,47833698,14692926,5088311,4393431,68459,50461166,110730,51757,20582,342,5519,922,45952,382688,224531,87870,1406,47066,2817,187178,48300,19125,6980,160,1661,369,14935
8453210,2.232000,100942513,48304380,14853707,5041955,4469443,69587,50464340,106324,50661,20347,333,5313,838,43688,385290,225432,87781,1369,47926,2682,188381,85397,35624,13938,293,3474,790,33388
8554673,2.236000,100938311,45572933,15089635,5095812,3606544,70340,50462163,105821,49557,19558,326,5235,891,43454,380711,223595,87456,1401,46815,2728,186136,23540,10593,3521,35,702,90,2259
8656168,2.236000,100968354,47262120,14747199,5098286,4210942,69391,50477259,105229,48147,19188,298,5065,837,43335,423507,237978,93392,1599,49205,3106,207553,51295,22958,8570,157,2128,416,16361
8757632,2.240000,100940305,48881088,14806347,5033290,4651953,69592,50463167,122385,55912,22762,349,5859,999,51826,376797,222236,86483,1334,47280,2662,184204,23335,10548,3523,35,703,92,2269
8859092,2.240000,100938715,45607512,15097951,5096012,3611149,70348,50462352,101466,46224,18427,297,4820,822,41190,381126,222642,87395,1430,46526,2664,186420,59908,27417,10852,200,2504,434,20652
8960552,2.188000,100940912,46703595,14807295,5105754,4026050,69446,50463473,114545,51623,21375,382,5350,905,47657,384810,225094,87947,1398,47339,2741,188211,61040,26073,9954,174,2451,491,21243
9062009,2.232000,100938103,49201034,14823855,5024750,4732955,69053,50462040,101153,46288,18328,316,4893,840,41064,373830,222256,86538,1350,47229,2636,182665,23120,10594,3522,36,702,93,2204
9163474,2.236000,100942212,45953972,15019480,5090949,3743771,70637,50464144,99007,45504,18408,311,4711,756,40056,390809,225383,88225,1413,47215,2712,191167,50049,23136,8617,138,2234,393,15869
9265077,2.188000,100954042,46035856,14838188,5119015,3828856,69584,50470008,102508,43995,17436,308,4589,816,41853,482457,253900,99509,1959,50563,3737,236967,61441,25583,9607,213,2445,572,21496
9366577,2.192000,100965468,49171715,14811197,5024172,4733503,69487,50475789,183067,75184,30538,581,8128,1574,82009,415127,233002,90853,1600,48373,3108,203347,69656,32159,12431,224,3124,579,25447
9468083,2.240000,100954651,46565229,14978384,5079862,3930750,70344,50470346,109691,50661,19903,340,5450,988,45313,393426,229079,89522,1361,48254,2912,192491,62197,26042,9989,190,2424,468,21665
9569548,2.188000,100943448,45500136,14898459,5130117,3650257,69754,50464669,116968,53297,21268,362,5621,962,48883,391780,228115,89205,1494,47950,2730,191697,23365,10584,3520,35,702,95,2354
9671016,2.184000,100945846,49155458,14805102,5025091,4733223,69691,50465974,95253,43636,17411,304,4648,766,38655,389000,223132,87446,1417,46565,2748,190283,50321,22444,8523,140,2048,362,15938
9772490,2.236000,100948094,47144515,14934511,5067002,4111745,70137,50467051,100469,45717,17943,288,4863,805,40965,401653,230148,90338,1490,47942,2876,196645,23106,9867,3487,36,683,87,2165
9873958,2.200000,100944132,45582664,15091730,5097786,3607794,70294,50465088,102547,46111,18457,311,4797,805,41946,437524,239473,93793,1661,48836,3356,214522,65735,31444,12414,189,3112,505,23698
9975425,2.188000,100943692,48425699,14669603,5072425,4567174,68791,50464896,87232,39149,15138,248,4099,697,34117,380008,220774,85801,1369,46697,2766,185812,68684,29812,11716,258,2889,535,25480
10077025,1.264000,55285480,27210570,8345666,2483854,2694575,62963,27635824,401415,98771,40145,578,10960,1934,191394,1504061,570970,217342,4581,91611,11228,747843,3310713,1866730,748899,9285,245597,29628,1645931
10178506,1.260000,195960,80272,32756,824,9325,2061,89577,106411,50556,20078,301,5424,960,43731,423505,254362,99902,1885,52462,3550,207547,50964,21413,8273,218,1867,397,16066
10279932,1.244000,33606,15410,5362,68,1329,197,7409,72145,34289,13007,170,3552,650,26653,363991,230667,90965,1513,47438,2928,177856,22767,10571,3524,36,706,95,2107
10381402,1.260000,94194,41832,16816,434,4211,960,37945,68487,32737,12641,147,3335,554,24964,430428,255537,101305,1949,50816,3825,211035,70998,32497,13205,245,3171,686,26188
10482838,1.256000,33179,15341,5358,57,1318,188,7453,77694,37022,14277,200,3801,658,29495,549224,324666,125204,3160,57960,4541,270397,65032,27197,10525,220,2535,589,23258
10584284,1.256000,91233,37343,14533,296,3713,856,36483,127363,62001,24575,336,6779,1100,54301,369622,227710,89193,1458,47855,2833,180563,602807,214245,85096,2742,26535,6857,292153
10685717,1.256000,33134,15473,5359,66,1322,180,7372,100693,49278,19400,298,5505,913,41098,390096,244615,96731,1652,49762,3160,190881,46585,20586,7870,172,1756,402,13749
10787376,1.256000,181592,70434,28773,632,7432,1793,81754,76815,36849,14239,190,3799,683,29088,429735,245842,97296,1797,49353,3559,210756,23224,10563,3525,37,707,95,2352
10889414,1.204000,32775,15443,5361,67,1330,177,7208,80710,39030,15108,295,4095,701,30992,385294,239209,94695,1690,48245,3350,188427,66366,33108,13246,244,3167,654,24008
10991448,1.204000,75103,34095,13259,276,3323,676,28536,68670,32723,12651,172,3336,559,25094,383304,238404,94351,1704,48321,3175,187401,69348,31900,12566,319,3048,689,25390
11093485,1.200000,51364,23709,9058,156,2202,382,16529,86621,41978,16758,336,4416,746,33959,386886,242088,95489,1658,49323,3331,189253,23660,10588,3525,38,710,91,2436
11195508,1.188000,123351,54951,21076,519,5976,1237,52475,68842,32729,12643,165,3334,557,25165,445242,266175,104952,2028,52263,4085,218461,587679,391518,113914,1990,57975,7696,284552
11297620,1.204000,178148,88549,33227,129,10983,1547,79974,118280,53895,21211,336,5858,1014,49761,629695,325415,130242,2875,58488,5807,310620,1381412,878318,403216,5217,102458,11919,683581
11399685,1.200000,95918,39951,16228,381,3981,800,38740,84856,40606,15901,280,4226,743,33130,391390,241815,95129,1688,49604,3345,191492,68016,31877,12973,249,3012,620,24537
11501872,1.200000,37635,17399,6142,70,1594,225,9728,114862,49745,19801,433,5413,1063,48182,389805,242110,95085,1716,49572,3321,190702,69913,31875,12619,327,3037,679,25700
11603907,1.204000,89473,40980,15919,365,4081,863,35661,78187,37225,14247,284,3869,716,29723,387007,240582,94877,1695,48921,3287,189340,23609,10577,3525,36,710,93,2468
11705941,1.204000,32977,14669,5313,65,1301,173,7251,74115,35387,13893,218,3589,627,27753,388437,242252,95606,1742,48905,3383,190056,44496,20054,7886,198,1770,345,12964
11807979,1.200000,174249,74565,30532,724,7830,1926,78082,99952,48451,18807,214,5266,927,40658,378233,231631,90862,1567,47676,3259,184941,23047,10585,3526,40,705,95,2302
11910089,1.264000,65407,27576,10070,163,2886,469,23476,128285,61644,24486,399,6785,1133,54837,648878,343449,142029,2949,61583,6199,320257,1653466,1013948,329986,7683,150451,23049,817593
12012151,1.204000,34584,15586,5448,59,1345,182,8119,75522,35357,13890,196,3588,609,28527,397319,244379,96195,1700,50038,3348,194515,73840,32409,12893,417,3112,839,27466
12114188,1.188000,88882,33906,13385,293,3236,714,35278,83256,40676,15893,342,4252,722,32313,382716,239905,94082,1667,49318,3236,187156,47545,21911,8455,205,1907,414,14423
12216259,1.200000,64988,27946,10606,168,2941,453,23260,68555,32724,12662,167,3339,559,25027,617635,336246,136185,2840,60154,6152,304661,422280,171899,71082,3172,21961,5301,201842
12318355,1.192000,117195,49093,18996,371,5071,1159,49542,113325,53871,21531,385,5765,953,43560,404129,250666,99070,1736,50473,3550,197879,23951,10595,3523,40,702,100,2410
12420409,1.200000,33440,15429,5362,58,1329,182,7510,122989,60364,24044,380,6583,1122,52211,390110,241504,95461,1727,48885,3220,190913,335096,149049,59333,1946,18778,4324,158321
12522453,1.200000,81593,36457,14074,216,3651,769,31721,68460,32616,12625,155,3327,541,24927,386157,240749,95175,1658,48914,3250,188881,73608,33745,13442,362,3220,737,27371
12624485,1.204000,32421,15390,5359,62,1321,177,7131,89608,43556,17236,374,4547,807,35507,386692,242157,95708,1715,49059,3174,189213,47010,21336,8070,208,1853,395,14127
12726558,1.204000,105951,47303,18623,342,4885,946,43912,119424,56987,22556,429,6115,1167,50417,617597,336620,137031,2814,60152,6033,304627,451544,188319,78457,3554,23687,5582,216558
12828694,1.196000,145239,57050,22851,472,6156,1347,63386,89929,42632,16750,287,4494,800,35404,597166,334970,135924,2729,60688,5932,294380,434676,194682,81027,3461,24602,5226,207735
12930802,1.196000,107829,44824,17452,368,4695,912,44732,157880,75616,30048,400,8548,1432,69654,606971,332564,134708,2811,60944,5830,299230,797128,361340,148984,5628,46847,10141,389131
13032891,1.188000,62298,28232,10339,144,2945,449,21866,70070,32729,12636,168,3336,562,25722,570205,319925,129670,2779,58217,5656,280952,463264,209230,86947,3578,26141,5822,222167
13134994,1.200000,152164,66397,26373,518,7231,1323,66898,81148,38004,14630,249,3947,701,31318,740823,406303,166902,3556,68586,7761,366193,815499,375306,156644,6683,48068,10002,398172
13237122,1.192000,61696,28290,10489,163,2920,416,21664,87132,42000,16853,300,4321,715,34292,588114,331784,134711,2860,59524,5838,289856,417129,189192,78470,3297,23977,4952,199013
13339211,1.200000,144002,61951,23934,437,6856,1401,62814,115346,53915,21878,361,5823,1045,48659,622474,349287,141644,2943,62108,6200,307067,415976,187878,77858,3205,23902,4943,198512
13441317,1.196000,59970,27293,9950,129,2850,406,20846,101200,47370,18712,246,5089,866,41356,578963,323012,130404,2791,59532,5580,285315,692799,304029,124448,5184,39445,9070,336899
13543381,1.252000,98820,42328,17171,409,4279,804,40162,129132,56387,22314,390,6078,1246,55261,401409,246394,97688,1796,49341,3486,196424,62908,26553,10440,277,2554,649,22487
13645430,1.200000,32670,15404,5360,66,1321,179,7106,69712,32781,12640,208,3340,592,25495,393576,243286,96121,1727,49065,3443,192619,46234,20969,8018,194,1806,409,13711
13747507,1.200000,113256,47972,18626,377,5094,1004,47520,71801,34199,13002,166,3559,618,26663,576722,319921,129454,2728,58224,5680,284155,408415,171202,70937,3331,21582,5014,195005
13849567,1.200000,120395,49816,19979,426,5153,1148,50891,88682,43467,17200,337,4542,783,35054,394358,243993,96444,1651,49822,3323,192990,23746,10626,3524,39,706,92,2416
13951762,1.188000,80144,32842,12796,294,3181,628,30963,120509,57469,22746,462,6272,1096,50896,402124,243045,96482,1855,48791,3357,196853,740851,371981,154251,3683,46399,8445,361169
14053860,1.200000,72034,31410,11553,188,3351,522,26816,69725,32714,12638,182,3339,561,25459,768271,467375,163370,2925,74585,7647,380019,500943,203208,84610,3756,25573,5990,241569
14155929,1.200000,104924,46539,18792,389,4637,884,43324,87280,40920,15980,287,4227,762,34385,394522,244273,96216,1688,50306,3338,193035,48682,21036,8388,212,1885,422,14692
14258001,1.196000,38912,18206,6463,78,1684,264,10277,106728,52233,20327,262,5675,999,44110,412942,252781,100257,1842,50236,3727,202319,23116,10579,3525,38,710,95,2227
14360024,1.200000,118705,53442,21001,441,5480,1173,50245,68868,32734,12637,160,3335,553,25128,396609,244896,96040,1634,49423,3535,194142,43923,20212,7938,153,1783,357,12754
14462129,1.200000,49763,21241,7614,113,2081,333,15697,115144,55771,22035,330,5994,1039,48330,704852,444000,154183,2858,71277,6993,348235,639032,261072,106082,4510,33806,8443,310224
14564186,1.196000,78488,32397,12843,246,3162,630,30118,70710,32765,12638,163,3334,557,26079,392159,242509,95620,1693,49303,3333,191916,106568,45886,18584,560,4811,1185,43823
14666227,1.196000,32629,15389,5361,63,1321,176,7163,81705,40380,15913,339,4237,684,31634,385625,240340,94765,1750,48766,3182,188681,46529,20843,7949,219,1812,390,13908
14768311,1.200000,93148,44178,17563,381,4434,837,37586,110498,53568,21526,324,5724,974,45927,393222,243894,96527,1732,49544,3387,192445,23333,10596,3526,37,702,90,2376
14870357,1.192000,110681,43640,17362,383,4510,1013,46300,78607,38196,15177,259,3935,669,29944,434057,257949,102384,1954,50705,3800,212806,235919,95018,35911,1441,12347,3050,108855
14972398,1.200000,86696,40580,16142,381,4000,736,34157,80782,38700,15295,265,4017,648,31072,374068,232362,91142,1638,47982,3062,182855,89409,44021,18689,388,4343,977,36074
15074436,1.196000,35342,16276,5754,67,1424,213,8552,82380,39832,15970,294,4070,682,31867,386744,241064,95490,1683,48740,3247,189180,68726,31671,12491,338,3017,684,24973
15176461,1.200000,97554,46221,18811,391,4664,873,39597,80441,38814,15343,341,4018,678,30919,374817,234516,92297,1611,48444,3091,183247,44882,20618,7888,199,1801,326,13201
15278558,1.200000,198775,79293,31995,752,8733,2202,89985,89449,42887,17009,249,4471,734,35198,400626,245404,96938,1675,49567,3351,196125,151746,69053,27624,728,6198,1563,66806
15380620,1.268000,133476,61038,24645,674,6234,1390,57503,74446,34906,13843,200,3502,588,27909,387826,240853,95178,1671,49089,3193,189763,69886,30736,11760,312,3040,729,25621
15482668,1.200000,33433,15283,5335,64,1313,187,7516,112210,54652,21946,291,5920,964,46830,610025,363345,140966,3698,62031,5710,300836,45499,20913,7981,168,1792,368,13519
