time,current,cpu_cycles_0,insns_0,cache_hit_0,cache_miss_0,br_insns_0,br_miss_0,bus_cycles_0,cpu_cycles_1,insns_1,cache_hit_1,cache_miss_1,br_insns_1,br_miss_1,bus_cycles_1,cpu_cycles_2,insns_2,cache_hit_2,cache_miss_2,br_insns_2,br_miss_2,bus_cycles_2,cpu_cycles_3,insns_3,cache_hit_3,cache_miss_3,br_insns_3,br_miss_3,bus_cycles_3
26193037,4.664000,101086081,39053899,12355020,3964840,3455091,60420,50538707,101055388,38480820,12577740,3925776,3369281,80214,50501431,100971088,38051412,12042536,4038017,3348866,57306,50478455,100941053,38702242,11987060,4023322,3553103,56520,50463329
26294725,4.668000,101071082,38262010,12629767,3967500,3138555,63439,50528145,101024130,39341643,11683375,4031267,3851199,55372,50504907,101002662,39266285,11705622,4027982,3826754,55211,50494228,100962712,38718935,11805892,4047417,3618708,55009,50474317
26396399,4.540000,101052765,40923475,12115487,3869516,4083828,59245,50521992,101026509,36118139,11955146,4094178,2836849,56234,50506061,100989181,35618066,11997807,4111536,2671898,56323,50487461,100952589,35641391,12006208,4115175,2671215,55925,50469312
26498067,4.668000,101051947,37468855,12453096,4006368,2969781,60708,50521702,101022979,37852635,12057063,4043060,3283948,56621,50504208,100986535,38463287,11973439,4022810,3495676,55946,50486208,100950055,39126034,11879442,3999234,3726490,55303,50468052
26599726,4.632000,101050592,40031713,12544114,3921611,3643972,61001,50520953,101022142,39301335,11674132,4026696,3846014,55053,50503778,100986738,38800986,11752961,4040468,3673908,55195,50486259,100950009,38145494,11850434,4063556,3440529,55459,50467799
26701420,4.572000,101035849,39877249,12208848,3894811,3754821,59140,50513500,101031640,35602542,11977469,4092363,2685751,56116,50508673,100996499,35486526,11943129,4101564,2667407,55779,50491206,100961776,35528784,11966368,4109652,2668838,55839,50473770
26803162,4.668000,101124704,36906353,12552187,4017911,2782339,61238,50557843,101039606,38209800,11999367,4024888,3415260,56969,50512261,100993862,38846083,11921410,4010353,3628659,55651,50489812,100952382,39342312,11722008,4002474,3837450,54671,50469137
26904829,4.632000,101057922,41652569,12351215,3878850,4164847,60280,50524659,101028727,39136447,11756274,4038828,3760831,55035,50507192,100992293,38441073,11814568,4067321,3540488,55082,50488936,100955644,37721987,11924461,4086631,3283013,55416,50470812
27006449,1.304000,25911392,9480783,3198793,934055,814114,26449,12951380,28919850,8767233,3614375,1117087,350115,37831,14452805,28611149,9449573,3787771,956107,522353,44300,14298579,27900317,9610311,3652542,1094685,557600,24015,13943040
27108020,1.292000,563146,373711,144429,1940,83696,4040,277292,23797,10580,3521,31,702,99,2282,160531,74457,31896,577,7630,1459,71598,23474,10621,3517,44,698,103,2201
27209442,1.320000,501256,341243,131184,1668,78630,3398,246437,124223,51246,20706,621,4689,1169,52951,23014,10657,3524,33,710,94,2212,22564,10565,3522,38,702,94,2060
27310866,1.288000,508519,346534,133498,1739,79085,3502,250083,23190,10563,3524,28,711,92,2312,22222,10597,3522,28,710,90,2011,22206,10566,3522,33,702,91,1966
27412284,1.284000,568970,355921,137650,1982,79651,4140,280329,72782,34319,13607,355,3263,708,27298,47334,21802,8205,204,1911,419,14577,22453,10540,3523,37,702,92,2058
27513724,1.284000,597231,379953,147783,2036,83216,4368,294363,563761,190743,74956,2506,24191,6374,272567,23266,10672,3522,29,710,92,2349,22661,10592,3523,37,702,91,2172
27615151,1.280000,512607,347296,134055,1774,79146,3487,252118,74896,30248,11819,360,2819,794,28094,72241,33505,13227,324,3252,696,26965,22597,10576,3523,42,702,95,2133
27716827,1.284000,748944,425726,165316,2605,88636,6538,370298,163937,53398,24126,743,5672,1439,72774,76114,31391,11977,284,3076,784,28796,50576,20385,7230,166,1911,519,16134
27818840,1.224000,506912,343489,131688,1683,79280,3524,249310,90034,41322,16397,492,3978,943,35713,23080,10600,3522,33,710,92,2261,22897,10592,3522,41,702,90,2218
27920868,1.224000,528905,355298,137063,1923,79843,3838,260201,23300,10572,3523,31,710,94,2445,45698,20658,7687,145,1802,377,13690,22539,10547,3522,39,702,91,2099
28022923,1.224000,559230,368419,142791,2044,81420,4338,275347,112880,53266,21409,570,5396,1268,47247,22810,10606,3523,30,710,91,2202,22509,10576,3522,37,702,89,2148
28124962,1.212000,533534,356482,137733,1984,79996,4029,262572,23786,10587,3524,37,710,95,2506,68174,33006,12899,296,3232,622,25018,22706,10538,3522,40,702,91,2142
28226992,1.224000,525332,353149,136299,1874,79612,3786,258516,45384,21536,7935,166,1951,369,13595,23122,10651,3522,40,710,91,2202,22715,10567,3523,40,702,91,2170
28329020,1.268000,522574,352545,136019,1863,79409,3809,257128,58501,27306,10439,208,2510,531,20061,22497,10638,3524,30,711,89,2098,22662,10586,3522,39,702,93,2148
28431046,1.220000,579836,373215,145010,2168,81879,4471,285702,22654,10606,3525,30,710,91,2112,43917,20853,7779,135,1825,353,12868,22630,10558,3523,40,702,91,2124
28533204,1.220000,776870,448457,175329,2652,90372,6518,384262,1760623,1204410,466347,5374,165589,20452,871151,23572,10579,3522,41,706,104,2476,22914,10552,3523,41,702,90,2286
28635263,1.216000,548670,363113,140341,2012,80971,4081,270107,71374,28588,10816,339,2889,843,26275,59794,26657,10081,177,2517,508,20827,22820,10559,3524,38,703,92,2218
28737302,1.220000,528502,355076,136825,1990,80352,3846,260054,118626,51411,20381,603,5287,1363,50064,22804,10649,3521,29,706,93,2210,22805,10566,3522,39,702,90,2223
28839411,1.224000,853418,493341,189971,2285,97863,6576,422495,2936189,2249892,968595,6936,288478,25927,1458778,22918,10571,3523,29,706,92,2388,23064,10567,3522,39,702,93,2317
28941488,1.228000,1219406,720293,275158,2038,129150,9060,605516,136893,60522,25289,613,6177,1451,59661,77434,35528,13585,309,3589,722,29596,23305,10576,3520,39,698,90,2420
29043676,1.208000,953436,567926,220686,2584,108033,7764,472564,23625,10575,3521,30,702,95,2499,23056,10632,3519,29,702,95,2321,22557,10540,3519,38,698,89,2091
29145726,1.216000,783495,498564,192638,3823,95637,6429,387537,67851,29644,11666,280,2820,726,24665,57945,26272,9967,209,2455,477,19904,22898,10572,3522,43,702,93,2235
29247751,1.216000,522411,352979,135905,1863,79904,3760,257023,47306,22337,8315,185,2007,414,14416,22446,10644,3522,30,706,91,2098,22573,10577,3524,38,703,90,2137
29349781,1.220000,527935,355306,137290,1948,79959,3874,259833,93909,42074,17011,478,3868,927,37651,22398,10600,3523,30,706,90,2143,22657,10591,3522,37,702,93,2145
29451872,1.212000,600365,382946,149443,2126,82861,4690,296014,48250,22249,8343,200,2080,421,14789,44217,20731,7710,129,1810,358,13042,22727,10550,3522,41,702,89,2199
29554016,1.216000,622921,404578,158983,2255,85787,4968,307238,63545,29425,11412,252,2692,593,22519,22693,10635,3518,31,703,91,2160,22786,10620,3518,38,698,91,2218
29656039,1.216000,523591,351695,135998,1917,79256,3782,257582,22688,10591,3524,32,706,91,2155,62933,30226,11758,231,2939,519,22428,22657,10580,3521,41,702,90,2167
29758092,1.216000,630310,397377,154495,2363,84891,5021,310942,1152982,782513,234905,4071,118303,15791,567291,23134,10652,3523,30,710,91,2357,22956,10561,3522,37,702,92,2313
29860131,1.212000,594983,382201,148234,2261,83057,4757,293221,23289,10636,3526,32,706,92,2227,22489,10597,3521,29,711,90,2151,22788,10547,3520,41,702,89,2205
29962283,1.208000,1329407,744857,286277,2641,131330,10199,660560,2845189,2120553,896663,6974,273357,26466,1413391,47498,20511,7606,146,1798,329,14663,23782,10598,3524,40,703,90,2659
30064325,1.464000,862673,526971,203093,2092,102698,6887,427111,23511,10632,3521,38,703,95,2265,22592,10570,3520,29,679,86,2023,22815,10562,3521,39,698,93,2234
30166365,1.216000,532954,356345,137875,2028,79622,3916,262368,69025,30052,11404,278,2990,768,25319,64302,30085,11657,233,2895,528,23074,22983,10546,3524,38,703,93,2281
30268459,1.216000,1373949,732125,284246,4244,128127,11201,682889,3441979,1603464,654465,13884,189741,33358,1711696,27455,10654,3522,30,705,94,4597,27914,10563,3521,43,701,90,4797
30370520,1.212000,535446,352229,135656,1896,79910,3825,263493,86285,35209,13656,430,3400,875,33540,22421,10574,3522,29,706,94,2187,22625,10554,3523,38,702,92,2193
30472559,1.212000,597206,386046,150032,2209,83612,4869,294400,77102,35379,14056,343,3566,777,29296,44305,20753,7705,149,1792,348,13081,22640,10548,3522,42,702,91,2162
30574592,1.200000,532998,357804,138414,1966,80223,3902,262334,74518,35211,13675,359,3414,728,28045,22648,10619,3522,30,706,94,2238,22657,10584,3521,39,702,92,2146
30676621,1.212000,551142,362775,140420,2106,80523,4116,271463,23130,10579,3525,31,710,94,2307,65177,31355,12237,237,3059,537,23554,22690,10557,3523,40,702,90,2151
30778644,1.212000,520023,349866,134889,1829,79194,3758,255823,87975,42861,16788,366,4279,896,34843,22730,10608,3521,30,710,91,2226,22729,10587,3523,36,702,89,2126
30880673,1.216000,551590,366914,141551,1947,81199,4377,271562,45716,20869,7439,116,1983,445,13486,22443,10572,3523,29,711,90,2131,22682,10585,3522,38,702,92,2159
30982709,1.212000,518309,348447,134368,1839,78964,3710,254906,89443,42823,17125,385,4277,873,35424,43339,20506,7617,135,1798,315,12612,22617,10570,3522,41,702,91,2125
31084737,1.460000,524766,353473,136509,1846,79667,3884,258157,22837,10601,3525,28,710,95,2209,22581,10588,3522,29,710,93,2098,22434,10551,3522,37,702,89,2075
31186793,1.292000,719679,430467,169345,2802,88163,6188,355652,84300,38564,15059,304,3767,790,33034,63084,30239,11758,236,2942,515,22524,362628,171936,67229,1587,14548,3342,172112
31288829,1.216000,535742,357783,138170,1815,80789,3876,263698,23061,10567,3525,29,710,94,2319,22732,10619,3523,29,710,92,2071,23119,10623,3522,40,702,96,2098
31390852,1.304000,515841,347616,134036,1881,78817,3681,253657,99962,48467,19282,478,4523,925,40798,22600,10586,3522,29,710,92,2148,22808,10588,3522,40,702,90,2150
31492950,1.196000,602377,390980,152997,2254,83589,4845,297048,50485,23377,8775,174,2164,422,16004,70415,32948,12727,274,3216,596,26137,22896,10569,3521,38,702,90,2240
31594974,1.476000,517234,349766,134984,1812,79437,3633,254441,71179,34142,13272,317,3274,644,26356,22910,10621,3522,30,711,95,2213,22603,10628,3524,40,703,90,2116
31696998,1.212000,554643,367619,142565,2035,81067,4191,273059,43672,20471,7622,147,1778,304,12634,56313,26322,10012,200,2493,437,19055,22583,10574,3522,44,702,89,2141
31799024,1.208000,538739,360368,138864,1996,80540,4013,265209,22594,10582,3525,28,710,91,2124,22557,10649,3522,31,710,94,2119,22565,10551,3524,44,702,92,2088
31901040,1.340000,575853,373520,144967,1985,81539,4481,283780,66091,31116,11535,220,3166,694,23833,22552,10558,3522,29,710,92,2163,22592,10594,3524,38,702,91,2065
32003133,1.368000,587188,381583,148801,2291,81926,4932,289418,51619,24475,9096,176,2298,450,16570,43343,20486,7616,144,1795,313,12610,22614,10562,3519,40,698,91,2135
32105279,1.208000,524906,352932,136027,1874,79920,3822,258277,66035,30029,11604,225,2868,592,23674,22695,10646,3523,30,710,92,2160,22621,10570,3522,41,702,91,2091
32207308,1.232000,527504,353968,136327,1897,79706,3834,259583,46113,21947,7960,158,2010,359,13838,62388,30248,11753,222,2945,498,22087,22595,10573,3523,40,702,90,2114
32309331,1.400000,522880,352988,135857,1830,79911,3863,257281,60699,27909,10990,210,2599,498,21136,22730,10593,3522,29,710,90,2135,22693,10626,3522,41,702,93,2135
32411355,1.428000,521984,352729,136112,1812,79493,3783,256749,22773,10588,3525,29,707,94,2120,22347,10585,3524,29,710,91,2061,22581,10595,3523,44,703,92,2079
32513413,1.508000,683621,432038,170857,2679,88330,5966,337633,65685,30711,11627,243,2910,607,23631,49801,23806,8909,142,2221,450,15717,22908,10549,3520,42,699,91,2243
32615437,1.248000,522711,352824,136315,1838,79691,3765,257103,22606,10601,3523,31,706,92,2044,22489,10608,3522,29,706,92,2078,22452,10593,3523,40,702,89,2089
32717463,1.428000,591460,386847,150595,2190,83743,4652,291543,83937,39608,15391,327,3884,792,32802,65861,31949,12887,219,3005,568,23861,22681,10574,3523,39,702,90,2179
32819493,1.216000,559139,372655,143560,2031,82161,4438,275347,22714,10572,3524,29,710,92,2154,22588,10645,3523,30,706,91,2099,22669,10590,3525,41,702,90,2130
32921520,1.232000,518143,348000,133636,1912,79109,3812,254885,161474,61440,25087,818,6536,1508,71484,22473,10574,3521,29,707,91,2077,22519,10567,3524,39,702,90,2101
33023621,1.272000,558972,372530,144166,2010,82224,4289,275220,44354,20435,7644,168,1768,353,12877,43933,20531,7617,136,1790,337,12844,22703,10627,3523,38,699,90,2132
33125643,1.440000,522868,352826,135984,1907,79710,3783,257290,67321,31396,11916,311,2986,668,24495,22617,10574,3522,34,711,92,2178,22623,10568,3522,36,702,91,2136
33227677,1.212000,530448,355319,137146,1995,79803,3949,260929,44309,21347,7678,136,2172,351,12856,61897,29863,11584,230,2897,512,21839,22644,10568,3523,39,702,90,2147
33329711,1.216000,525129,353249,136222,1925,79645,3845,258356,71569,33888,13284,308,3270,628,26557,22572,10608,3521,29,710,93,2158,22626,10596,3525,39,703,90,2129
33431802,1.328000,524763,353472,136417,1869,79633,3806,258167,22927,9876,3479,29,684,88,2153,22323,10588,3522,29,710,94,2043,22431,10591,3523,41,702,90,2030
33533834,1.208000,551509,366873,142176,2029,81276,4190,271539,62687,28222,11057,286,2668,536,22304,43444,20491,7618,139,1800,310,12637,22589,10579,3523,40,702,89,2132
33635862,1.216000,573923,373795,145192,2220,81962,4557,282798,22766,10570,3528,28,710,93,2147,22495,10563,3521,30,711,92,2082,22433,10586,3523,39,702,90,2071
33737882,1.232000,568450,374743,145026,2085,81853,4507,280018,79862,37955,14867,259,4059,769,30678,62376,30059,11657,247,2903,510,22091,22740,10549,3522,37,702,91,2215
33839915,1.208000,520499,351766,135751,1778,79512,3742,256016,22872,10639,3524,29,710,88,2173,22475,10675,3525,29,710,92,2114,22512,10578,3521,36,702,91,2072
33942070,1.212000,671074,409957,158149,1942,86787,5015,331290,1720090,1177134,455962,5259,161965,19888,850901,22653,10592,3524,29,710,91,2239,22976,10633,3522,38,702,91,2227
34044116,1.220000,615053,392483,153562,2380,84372,4811,303401,23773,10639,3523,31,702,98,2360,44476,20480,7616,133,1792,324,13125,22649,10570,3519,38,698,94,2184
34146204,1.212000,557017,358641,139011,2102,79884,4041,274306,79539,34860,14009,440,3394,898,30522,22526,10599,3522,31,710,90,2193,22781,10581,3523,41,703,90,2188
34248245,1.196000,773433,497968,192653,3726,95908,6264,382502,45549,20304,7885,193,1812,359,13518,57082,26328,9995,166,2480,433,19459,22637,10569,3521,40,702,90,2160
34350271,1.212000,526231,353380,136426,1941,79619,3820,258837,74790,35582,13815,332,3429,759,28226,22586,10606,3522,29,707,91,2154,22491,10634,3525,40,703,92,2068
34452299,1.212000,529404,356068,137656,1985,79913,3847,260530,48170,23076,8456,183,2105,413,14778,22450,10610,3522,30,706,90,2140,22401,10544,3523,43,702,91,2073
34554318,1.208000,524186,351517,135877,1945,79114,3721,257913,70301,33997,13401,321,3207,634,25997,43634,20668,7709,136,1817,315,12783,22565,10568,3522,39,702,91,2114
34656483,1.208000,593934,379660,147866,2302,82703,4740,292818,23107,10604,3524,32,710,97,2264,22512,10624,3524,29,710,92,2095,22519,10587,3522,38,702,89,2121
34758498,1.236000,605172,392214,152141,2219,84300,4861,298326,91625,44355,17687,411,4393,916,36770,55635,26286,9987,160,2481,434,18686,22915,10584,3522,42,702,91,2233
34860532,1.212000,530485,355059,136864,1953,80078,3897,261048,23001,10608,3527,29,710,95,2265,22551,10589,3522,29,710,93,2109,153861,57098,23595,826,5541,1570,67735
34962562,1.212000,527898,354853,136741,1927,80039,3839,259858,89908,44437,17678,366,4389,862,35785,22638,10617,3522,29,711,90,2139,23327,10601,3522,45,702,92,2272
35064592,1.212000,527729,355085,137103,1931,79844,3853,259673,22914,10587,3521,35,711,92,2188,43689,20674,7702,129,1817,321,12720,22408,10557,3525,38,702,92,2065
35166603,1.192000,511931,346234,133487,1815,78616,3600,251798,69242,33401,13233,281,3162,596,25490,22602,10645,3522,29,710,91,2143,22349,10551,3522,40,702,92,2025
35268686,1.208000,874933,499791,194271,3002,98018,7212,433335,1391241,614435,246936,5442,70505,14136,686352,63282,30257,11764,217,2943,505,22546,23663,10592,3524,44,702,90,2694
35370735,1.212000,536858,356319,137406,1876,80468,3883,264275,23184,10654,3525,33,710,96,2074,22651,10638,3522,29,710,94,2161,22337,10559,3522,41,702,91,2012
35472771,1.208000,531233,353447,136623,1963,79128,3919,261435,128070,55192,22828,618,5559,1441,54776,22802,10588,3521,29,710,92,2290,22431,10547,3523,39,702,89,2093
35574792,1.208000,531943,355597,137306,1909,79759,3955,261714,22960,10585,3524,32,710,92,2229,43546,20696,7706,141,1822,319,12673,22357,10544,3521,42,702,94,2036
35676821,1.212000,633835,401083,157058,2514,84563,5160,312674,72598,33052,13178,340,3120,764,27114,22879,10601,3523,30,710,93,2226,22501,10576,3524,40,702,91,2106
35778846,1.208000,563318,371739,143571,2160,81713,4454,277415,64120,29402,10975,207,2944,659,22752,55895,26321,10016,168,2490,438,18871,22608,10572,3522,39,702,92,2186
35880874,1.208000,538103,357526,138017,2010,80209,4060,264853,63452,29322,11328,259,2726,600,22619,22922,10588,3522,29,710,91,2262,22387,10566,3522,40,702,91,2074
35982968,1.208000,583646,384212,150060,2169,82870,4622,287587,51267,23392,9045,176,2225,447,16279,22551,10644,3523,29,710,93,2163,22627,10555,3523,39,702,89,2112
36084997,1.192000,580935,374642,145644,2084,81965,4602,286257,61016,28491,11070,222,2599,527,21323,43160,20517,7617,128,1797,311,12472,22524,10566,3522,38,702,89,2083
36187011,1.224000,516736,348639,134383,1836,79132,3726,254125,44499,21161,7954,153,1872,348,13082,22617,10648,3522,29,710,93,2097,22231,10549,3522,36,702,90,1999
36289048,1.208000,571256,379316,147699,2052,82847,4306,281393,61171,28391,11043,207,2593,521,21405,55317,26282,9997,165,2481,440,18548,22418,10584,3521,36,702,90,2074
36391072,1.208000,519277,351096,135483,1785,79385,3694,255434,22723,10568,3524,28,706,91,2131,22570,10588,3522,31,710,90,2097,22378,10541,3521,38,702,89,2061
36493154,1.208000,576961,372646,146107,2262,78836,4848,284316,88330,42026,16526,325,4233,863,35058,23180,10779,3609,34,726,107,2199,22683,10573,3520,42,698,91,2066
36595182,1.204000,524811,352751,136479,1875,79315,3802,258193,22906,10563,3525,29,706,92,2205,68129,31334,12203,252,3028,578,24941,22495,10577,3521,40,702,94,2081
36697208,1.208000,586100,381238,148524,2162,82825,4672,288847,98457,45742,18229,371,4696,956,40026,22821,10641,3525,29,711,93,2213,22633,10580,3523,42,703,91,2120
36799232,1.204000,528391,354721,137027,1900,79619,3859,260107,23000,10586,3524,34,710,93,2200,55930,26359,10015,186,2491,439,18877,22351,10586,3523,39,702,90,2046
36901263,1.208000,569470,375912,145760,2156,81986,4554,280516,63218,29055,11353,216,2776,543,22411,22871,10602,3523,29,710,93,2201,22478,10560,3521,40,702,91,2059
37003344,1.196000,583611,378529,148147,2372,80743,4861,287557,85651,38210,15171,341,3721,692,30285,22744,10558,3517,29,703,92,2229,22456,10588,3520,39,698,89,2041
37105371,1.208000,524677,352741,136352,1871,79325,3763,258148,70758,33512,13097,304,3230,631,26074,43235,20511,7617,131,1793,329,12455,22375,10551,3522,35,702,90,2092
37207587,1.212000,697175,416601,162646,2611,88148,5691,344429,74114,33425,12925,283,3339,641,27603,23606,10648,3522,29,710,93,2511,169181,77395,29812,773,7464,1922,75543
37309633,1.208000,546063,362577,139730,1950,80924,4028,268761,63623,28312,10687,217,2859,520,22563,57231,26376,10025,158,2479,463,19544,22966,10640,3524,45,706,96,2095
37411655,1.208000,523394,353755,136363,1764,79792,3807,257499,22713,10601,3524,30,710,94,2104,22590,10588,3521,30,706,91,2108,22507,10589,3523,42,706,94,2099
37513764,1.208000,554397,369221,143012,2018,81465,4235,273002,82731,38574,15319,316,3793,793,32100,22957,10599,3518,29,702,95,2282,22492,10624,3519,39,702,93,2062
37615788,1.200000,522482,351710,135773,1859,79390,3778,257052,22707,10608,3524,29,710,92,2094,43363,20674,7709,121,1816,330,12599,22358,10601,3525,38,706,90,2022
37717809,1.272000,626760,397368,154329,2529,84433,5094,309165,72849,34192,13500,306,3398,688,27187,22699,10639,3522,29,710,89,2212,22578,10593,3524,36,706,93,2109
37819841,1.208000,531275,356235,137605,1953,79857,3851,261502,23038,10584,3524,30,710,92,2275,62418,30274,11769,237,2945,508,22080,22427,10574,3523,39,706,93,2063
37921930,1.208000,562113,371398,144228,2000,81497,4244,276872,63399,29519,11331,250,2775,526,22608,22950,10609,3522,34,710,92,2226,22417,10594,3523,38,706,91,2077
38023955,1.204000,551552,368643,142914,1961,81602,4197,271528,43130,20182,7515,134,1747,324,12312,22752,10637,3518,29,702,93,2170,22515,10631,3518,40,702,93,2088
38125981,1.212000,578376,374569,145251,2096,81919,4509,284991,70519,34406,13265,264,3318,614,26062,44154,20741,7705,143,1815,335,12861,22348,10585,3523,38,706,92,2057
38228003,1.208000,526186,354663,136721,1847,80000,3899,258847,43611,20247,7548,138,1778,325,12521,22541,10652,3523,29,711,89,2133,22549,10616,3522,45,706,91,2064
38330029,1.208000,529104,355065,137114,1933,79658,3897,260340,63361,30254,11451,208,2862,531,22573,62573,30255,11765,233,2945,518,22178,22606,10592,3522,42,706,91,2102
38432116,1.208000,524927,353568,136245,1864,79859,3836,258299,22692,10568,3524,30,710,95,2113,22528,10604,3524,29,711,91,2074,22374,10565,3522,39,706,91,2037
38534147,1.196000,554527,370381,143864,1965,81840,4153,273154,68318,32914,12894,264,3102,587,24840,22612,10615,3521,30,702,92,2135,22458,10588,3520,40,702,92,2055
38636179,1.208000,529985,354562,137007,1938,79661,3908,260780,22961,10597,3524,28,710,94,2249,43634,20688,7707,145,1818,333,12718,22423,10587,3522,43,706,91,2049
38738205,1.208000,517631,348507,134288,1847,79005,3742,254659,87095,43341,17161,331,4263,822,34391,22487,10593,3522,30,710,91,2103,22325,10587,3523,38,706,92,2035
38840237,1.208000,591337,384228,148750,2288,83323,4853,291488,23265,10614,3528,30,710,92,2361,64104,31377,12234,235,3062,519,22926,22347,9877,3476,41,683,87,1934
38942281,1.204000,562730,372476,144868,1971,81572,4320,277186,79869,38118,14788,268,3746,733,30831,22873,10607,3522,31,710,94,2258,22557,10573,3522,37,706,91,2094
39044378,1.212000,571493,364887,141668,2174,80880,4252,281560,23029,9862,3486,33,673,87,2182,22402,10630,3522,29,703,92,2070,22416,10570,3520,40,702,93,2029
39146410,1.208000,528839,354278,137156,1893,79407,3901,260223,22506,10562,3524,28,707,92,2109,43799,20727,7707,141,1813,336,12792,22422,10576,3523,43,706,92,2032
39248434,1.208000,517339,349251,134710,1890,78995,3717,254425,79414,37825,14833,282,3703,713,30554,22727,10612,3522,32,710,92,2163,22464,10600,3522,41,706,92,2060
39350451,1.208000,620647,405236,159199,2320,85362,4789,306129,23163,10623,3523,29,706,92,2255,62771,30522,11889,245,2972,501,22309,22350,10586,3523,39,706,92,2065
39452489,1.200000,648396,431260,163651,3308,87882,5049,319986,85992,41059,15879,313,4060,811,33862,22599,10575,3520,30,702,92,2191,22372,10585,3518,40,702,91,2075
39554514,1.252000,529236,355913,137685,1961,79805,3879,260463,22790,10587,3524,29,710,92,2117,22231,10590,3522,29,706,89,2027,22322,10594,3523,37,706,91,2024
39656529,1.208000,521008,350926,135455,1890,79272,3748,256254,63023,29277,11291,207,2813,552,22264,43493,20678,7695,132,1815,338,12667,22302,10578,3522,38,706,92,2074
39758679,1.208000,621132,400601,155891,2440,85200,5060,306433,45886,21663,7889,151,1967,384,13690,22529,10645,3522,31,710,92,2125,22344,10563,3522,36,706,91,2034
39860702,1.208000,616843,397858,155519,2310,84957,5022,304207,61211,27975,11015,200,2588,528,21310,56006,26284,9997,160,2482,454,18955,22651,10580,3521,36,706,92,2147
39962724,1.208000,554617,367567,142141,2045,81265,4252,273165,46191,22006,7968,148,2013,376,13789,22814,10649,3523,29,710,91,2195,22367,10594,3523,35,706,92,2032
40064742,1.208000,566139,377389,146589,1945,82300,4285,278942,60838,28596,11015,196,2614,511,21225,22421,10643,3523,29,710,90,2142,22535,10582,3522,38,706,92,2060
40166781,1.200000,530072,355898,137391,1916,79915,3864,260843,22744,9877,3480,29,684,87,2074,68893,31881,12249,263,3101,603,25336,22505,10571,3523,39,706,91,2082
40268803,1.208000,556520,364915,141015,2090,81263,4308,274106,83050,39749,15701,302,3868,751,32311,22810,10608,3522,31,710,93,2240,22465,10586,3523,38,706,90,2046
40370914,1.196000,1496982,730645,290347,6627,118822,14491,744290,43281,19214,7019,122,1662,313,12371,65697,30223,11760,253,2943,531,23744,23837,10615,3522,41,706,92,2726
40473027,1.208000,627716,397182,156684,2343,82627,5263,309583,96534,41888,16608,343,4144,820,39089,22757,10574,3523,34,710,92,2224,22649,10604,3523,46,705,93,2135
40575059,1.208000,542980,362158,140206,2015,80491,4092,267233,22918,10610,3524,29,706,93,2162,22352,10601,3522,29,710,90,2096,22438,10594,3522,44,706,93,2022
40677087,1.208000,525414,351447,135657,1950,79089,3872,258536,70800,33590,13133,269,3253,632,26244,43583,20452,7610,144,1801,320,12717,22471,10583,3523,39,707,92,2070
40779122,1.208000,523242,353376,136345,1857,79714,3773,257367,40190,19073,6934,106,1673,295,10771,22531,10622,3523,30,710,91,2136,22497,10565,3521,40,706,91,2093
40881151,1.208000,611654,394358,153401,2225,84174,5147,301672,70135,33693,12659,222,3475,694,25919,57942,26986,10224,189,2549,505,19833,22629,10576,3521,37,706,93,2210
40983239,1.208000,579966,377886,147675,2318,81327,4751,285800,49184,23392,8767,170,2165,393,15418,23025,10589,3520,34,676,87,1969,22557,10618,3519,42,702,93,2070
41085266,1.204000,545149,361655,140247,1979,80286,4128,268377,70443,33471,13152,279,3298,652,25935,22465,10588,3522,29,706,94,2162,22471,10567,3524,42,707,93,2099
41187297,1.204000,519054,350078,134958,1776,79277,3717,255288,45716,22021,7972,153,2026,368,13630,43496,20671,7695,133,1811,324,12706,22627,10574,3523,43,706,93,2105
41289319,1.196000,517657,348684,134557,1872,78976,3613,254649,67680,32700,12843,267,3108,587,24646,22600,10642,3522,30,711,92,2161,22486,10612,3525,41,706,93,2120
41391346,1.208000,529382,355543,137278,1887,79872,3858,260591,23034,10601,3524,29,710,92,2271,61689,30267,11773,235,2942,512,21784,22438,10599,3524,39,707,93,2092
41493440,1.208000,630093,408536,160745,2408,85717,5203,310933,81797,39298,15411,310,3817,761,31824,22797,10622,3519,29,702,93,2201,22555,10587,3520,34,702,92,2122
41595457,1.208000,520438,351536,135912,1819,79256,3757,256088,22661,10569,3523,29,707,93,2081,22199,10588,3523,29,706,90,2041,22190,10557,3522,35,706,91,1992
41697478,1.208000,522897,351726,135910,1890,79202,3763,257293,80031,38229,14989,277,3735,736,30884,67361,31829,12269,264,3098,590,24604,22646,10577,3524,42,706,91,2161
41799502,1.252000,537201,359702,138864,1912,80478,3975,264448,22761,10607,3525,28,710,94,2120,22489,10597,3522,29,710,92,2093,22548,10574,3522,41,706,91,2117
41901532,1.208000,612813,393006,153689,2370,83504,4973,302212,62900,29629,11393,218,2783,517,22340,62484,30266,11750,255,2944,495,22107,22576,9878,3474,37,681,86,2095
42003633,1.204000,550127,367514,142536,1922,81599,4196,270847,43408,20173,7508,148,1747,309,12340,22635,10637,3519,29,702,91,2081,22464,10551,3522,37,702,92,2129
42105650,1.208000,533884,357316,138601,1981,79713,3866,262688,70530,34484,13283,284,3317,638,26087,22473,10584,3523,29,707,93,2097,22490,10588,3522,38,706,91,2093
