time,current,cpu_cycles_0,insns_0,cache_hit_0,cache_miss_0,br_insns_0,br_miss_0,bus_cycles_0,cpu_cycles_1,insns_1,cache_hit_1,cache_miss_1,br_insns_1,br_miss_1,bus_cycles_1,cpu_cycles_2,insns_2,cache_hit_2,cache_miss_2,br_insns_2,br_miss_2,bus_cycles_2,cpu_cycles_3,insns_3,cache_hit_3,cache_miss_3,br_insns_3,br_miss_3,bus_cycles_3
30072971,1.260000,491052,336835,128914,1620,78083,3148,241326,103689,50759,20329,434,5296,1031,42285,22824,10620,3523,25,711,90,2179,22871,10574,3523,41,706,95,2159
30174396,1.260000,656891,399253,155630,2579,85071,5117,324320,142432,66658,26657,641,7038,1549,61946,51019,21122,7555,177,1960,561,16349,47492,20825,7413,144,1940,505,14530
30275852,1.260000,515978,340748,130711,1707,79347,3293,253790,165722,77979,31695,623,8445,1593,73519,24659,10608,3520,26,706,91,3020,702999,268551,107700,3231,33457,8004,342257
30377566,1.260000,588555,367414,141809,1949,82480,4169,289959,151899,71677,29494,724,7406,1455,66390,22833,10557,3519,27,702,94,2283,22336,9763,3218,45,672,92,2251
30479611,1.204000,507154,347253,133818,1774,79118,3540,249304,81389,38151,14718,296,3946,802,31326,47277,21193,8085,178,1831,392,14570,23114,10585,3522,43,706,93,2362
30581644,1.208000,496915,340712,130924,1700,78392,3291,244200,123664,59225,23843,493,6157,1267,52626,22634,10584,3523,31,710,93,2114,22934,10580,3522,40,706,94,2278
30683669,1.204000,528983,356186,137376,1891,80112,3797,260329,77926,36696,14364,259,3727,709,29569,22556,10591,3523,27,710,93,2120,22885,10587,3522,42,706,95,2169
30785834,1.208000,497087,339820,130427,1769,78240,3458,244394,136938,66957,27292,471,6975,1320,59178,22460,10560,3523,27,710,91,2123,23038,10570,3522,41,706,95,2258
30887904,1.208000,513074,351836,135990,1738,79806,3493,252304,97001,45628,18003,326,4746,910,38976,22689,10627,3520,27,703,93,2157,22955,10620,3519,38,702,94,2224
30989919,1.200000,491314,337758,129473,1724,78308,3181,241456,120608,58379,23596,464,6043,1135,50984,42793,20129,7627,130,1744,328,12283,22801,10609,3524,40,706,92,2198
31091957,1.208000,505567,346803,133659,1713,79070,3486,248668,83291,40058,15821,259,4161,777,32393,22629,10582,3522,28,710,91,2128,22939,10594,3522,39,706,94,2197
31193982,1.204000,544592,363992,140256,2043,81105,4183,268101,90254,44199,17235,302,4622,912,35786,22576,10574,3522,27,710,92,2129,22839,10584,3523,38,706,95,2206
31296117,1.204000,763135,443799,172727,2788,90636,6461,377373,787610,321211,130623,3368,34587,8464,384401,23090,10611,3522,27,710,90,2383,23927,10644,3521,42,706,97,2697
31398164,1.204000,559033,371894,144024,1929,82663,4105,275367,97682,43783,17547,335,4475,1122,39233,22742,10597,3518,27,702,89,2185,23097,10621,3519,43,702,94,2302
31500189,1.208000,528354,352707,135909,1876,80066,3792,259954,112941,49224,19888,576,4840,1097,47101,72618,32575,12664,274,3323,770,27058,23306,10609,3522,39,706,92,2406
31602219,1.224000,579682,377871,146578,2021,82944,4557,285714,40364,18671,6903,124,1620,319,10874,22829,10637,3524,29,710,93,2152,22920,9878,3476,39,688,87,2183
31704249,1.204000,562205,371257,143531,2104,82006,4467,276948,64926,29643,11312,277,2789,626,23170,22611,10593,3523,27,710,91,2135,22828,10574,3520,40,706,91,2276
31806344,1.204000,527064,354384,136576,1897,79939,3842,259359,46318,21477,7936,166,1933,421,13754,22418,10585,3522,27,710,92,2042,22983,10573,3522,38,706,93,2301
31908371,1.204000,741963,482086,185952,3461,94161,5840,366802,61271,28317,11027,210,2571,556,21327,22653,10574,3520,27,702,94,2130,22779,10553,3520,37,702,93,2223
32010385,1.208000,518804,350481,135212,1818,79446,3650,255239,45318,21604,8011,157,1939,387,13437,43532,20095,7616,144,1744,336,12640,22902,10590,3521,39,706,93,2229
32112411,1.204000,571546,379376,147731,1983,82861,4291,281645,61043,28209,10989,207,2570,526,21186,22677,10626,3523,28,710,94,2185,22859,10578,3523,37,706,94,2255
32214433,1.200000,577189,379680,146904,2174,82695,4624,284434,44884,20873,7434,135,1982,429,13210,22536,10560,3521,27,710,93,2159,22738,10589,3522,41,706,91,2159
32316537,1.204000,713493,419514,163128,2774,87052,5726,352575,98339,42458,16661,360,4230,891,39959,31666,10587,3519,27,709,93,6689,32217,10625,3521,41,705,92,6895
32418563,1.208000,587664,388075,151760,2084,83861,4580,289633,22962,10572,3515,51,702,90,2154,22454,10588,3521,27,702,94,2086,22589,10570,3521,39,703,92,2152
32520582,1.192000,526302,353664,136550,1940,79737,3863,258923,83773,38967,15237,333,3789,798,32657,42913,19822,7467,106,1711,296,12354,22674,10591,3521,43,706,91,2153
32622606,1.204000,524542,355328,137270,1858,80132,3717,258047,22812,10612,3523,45,710,94,2093,22409,10608,3522,28,710,88,2010,22717,10566,3523,43,706,92,2118
32724638,1.200000,552175,367359,142559,2110,80991,4219,271903,63299,30146,11461,229,2861,546,22462,22428,10602,3524,27,710,93,2064,22650,10561,3523,40,706,93,2165
32826676,1.204000,525060,353459,136207,1917,79852,3858,258338,42795,19852,7505,152,1716,309,12091,22377,10607,3524,27,710,90,2087,22698,9877,3478,41,683,87,2037
32928702,1.208000,525875,354144,136938,1871,79611,3770,258793,63773,30071,11407,231,2851,542,22562,22465,10578,3522,27,710,91,2091,22711,10611,3523,42,706,93,2148
33030721,1.204000,522648,352984,136461,1930,79737,3710,257171,45622,21284,7955,172,1895,328,13425,68461,31927,12439,229,3083,645,25089,22870,10582,3522,41,706,93,2224
33132747,1.204000,542222,363195,140280,1980,80853,4060,267012,71690,34734,13426,294,3450,689,26624,22972,10637,3524,27,710,97,2192,22614,10583,3523,42,706,91,2147
33234773,1.204000,548535,366548,142000,2002,81167,4102,270114,22913,10586,3522,43,710,94,2150,22385,10562,3522,27,710,95,2059,22542,10601,3522,40,706,93,2106
33336934,1.204000,615377,395952,155125,2315,84364,4964,303448,108383,50539,20154,508,4827,1074,45023,22719,10601,3524,27,710,94,2170,22713,10561,3523,41,706,91,2155
33438933,1.220000,543134,361841,139959,1854,80768,4171,267387,22961,10591,3521,49,710,89,2108,22451,10610,3521,27,710,90,2082,22462,10589,3521,37,706,96,2058
33540962,1.204000,520588,350083,135229,1811,79029,3712,256129,72888,34451,13439,337,3370,710,27235,43273,20178,7625,120,1747,305,12469,22802,10586,3521,37,706,95,2135
33642996,1.200000,531494,356896,137894,1906,80310,3842,261641,23231,9875,3465,44,685,88,2241,22506,10621,3523,28,710,93,2140,98017,41554,16120,465,4223,1164,39831
33745030,1.204000,586440,378606,147133,2285,82650,4716,289042,72319,34059,13573,335,3323,618,26864,22535,10572,3522,27,710,94,2201,23256,10646,3526,41,706,93,2324
33847084,1.204000,537382,359121,138559,1981,80443,3987,264489,51114,24096,9182,199,2220,407,16291,22432,10565,3522,27,710,90,2131,22822,10583,3527,36,707,93,2205
33949108,1.208000,521410,351470,135935,1838,79408,3708,256485,70291,34005,13219,292,3271,622,25890,22455,10587,3523,27,710,89,2088,22670,10575,3526,39,706,92,2143
34051134,1.204000,523762,352421,136189,1876,79577,3790,257663,43572,19152,7471,170,1698,321,12363,41848,19803,7465,121,1719,299,11820,22864,10604,3524,40,706,94,2240
34153164,1.248000,545047,364281,140098,2071,81154,4164,268381,70315,34102,13245,292,3276,593,25963,22762,10650,3522,28,710,92,2125,22886,10583,3526,42,706,95,2206
34255214,1.204000,746211,444474,174688,2858,90220,6566,368890,23817,10616,3523,50,711,95,2533,22899,10572,3524,27,710,91,2323,397438,196920,77597,1742,15670,3325,189479
34357323,1.192000,666369,420186,165869,2584,86492,5839,329006,93163,40630,16191,343,4066,860,37220,22639,10566,3522,27,710,91,2176,23732,10667,3523,55,707,94,2065
34459353,1.204000,524731,353877,136628,1888,79673,3847,258181,22695,10571,3523,40,710,91,2107,22369,10593,3524,27,711,91,2047,22509,10579,3523,40,706,90,2028
34561371,1.200000,532990,355137,136996,1952,79609,3948,262342,89315,44106,17591,340,4327,807,35480,39353,18845,6932,85,1653,264,10527,22584,10588,3523,38,706,88,2132
34663392,1.204000,527202,356147,137441,1808,80073,3801,259380,23140,10579,3523,50,711,91,2231,22568,10617,3523,27,710,93,2123,22371,10597,3523,38,706,89,2061
34765414,1.204000,549042,365356,141151,2020,80852,4261,270368,45280,20886,7928,165,1919,337,13334,22474,10557,3523,27,710,91,2114,22580,10591,3524,38,707,90,2059
34867501,1.204000,583665,378212,147361,2203,80900,4915,287696,63717,30137,11941,220,2703,547,22487,29638,14276,4918,28,702,88,2149,22633,10629,3519,37,702,90,2094
34969521,1.200000,524584,353956,136792,1821,79703,3775,258153,22805,10577,3520,48,706,91,2110,22406,10567,3523,27,707,91,2081,22356,10567,3522,38,706,91,2033
35071542,1.204000,516386,347800,133967,1829,78919,3736,254035,82238,38692,15281,319,3772,728,31941,41351,19814,7455,110,1710,293,11563,22546,10582,3521,37,706,89,2116
35173561,1.208000,549292,366209,141253,1949,81290,4241,270422,23030,10612,3522,49,707,92,2184,22658,10644,3522,27,710,92,2124,46625,20700,7341,171,1955,468,14131
35275586,1.188000,556169,368997,142597,2081,81756,4365,273954,81855,38748,15388,311,3727,694,31682,22499,10582,3524,27,710,92,2147,22962,10635,3523,37,707,90,2230
35377675,1.204000,651332,414650,163559,2518,85914,5695,321489,30619,10745,3521,47,702,94,2204,22616,10628,3521,27,702,92,2168,22966,10628,3520,37,702,89,2259
35479697,1.200000,524869,352592,136094,1855,79584,3857,258222,87339,41585,16271,392,3881,803,34481,22622,9875,3486,27,683,87,2048,22866,10591,3522,37,706,90,2226
35581720,1.204000,580544,382212,149066,2081,83022,4444,286101,46063,21402,7872,180,1921,393,13724,46843,23119,8629,96,2384,383,14341,22966,10607,3525,42,707,90,2326
35683757,1.204000,564990,376541,146658,1970,82426,4263,278330,61601,28357,11029,243,2568,526,21530,22904,10579,3523,28,706,93,2226,23003,10589,3522,40,706,89,2319
35785786,1.204000,601819,388845,151038,2113,83968,4976,296752,45525,21334,7901,179,1904,363,13520,22688,10559,3522,27,707,91,2196,23034,10557,3524,38,707,89,2326
35888006,1.204000,557524,369454,143092,2027,81565,4377,274643,61087,28097,10941,229,2560,484,21302,22633,10553,3517,27,702,91,2144,22858,10628,3519,42,702,90,2245
35990029,1.204000,523307,352911,136288,1879,79600,3754,257449,23056,10556,3521,47,706,90,2194,22358,10573,3523,27,706,93,2065,22725,10583,3521,38,706,89,2206
36092042,1.204000,516873,349735,134361,1826,79703,3702,254217,83259,39206,15675,308,3872,750,32360,41223,19744,7427,112,1707,293,11411,23237,10630,3522,41,706,91,2371
36194082,1.192000,556619,370041,142333,2073,81822,4467,274131,117612,40016,16183,680,4153,1059,49507,60581,27710,10154,167,3136,500,21081,23158,10591,3522,44,706,89,2393
36296181,1.204000,552348,367243,142033,2063,81609,4190,272018,84915,38268,15381,436,3758,858,33030,22932,10632,3522,29,711,91,2209,22825,10591,3522,40,706,92,2237
36398176,1.232000,611276,394807,154312,2241,84399,5059,301490,23320,10565,3521,52,702,91,2319,22563,10579,3520,27,702,91,2144,22840,10604,3519,43,702,91,2226
36500201,1.204000,524875,352933,136387,1949,79226,3812,258291,71390,33441,13252,315,3276,667,26439,22598,10561,3522,27,706,89,2184,22848,10584,3523,41,706,90,2244
36602239,1.200000,563719,371856,144310,2050,81683,4326,277643,40325,19051,7037,130,1649,286,10880,43747,20564,7645,122,1805,317,12688,22887,10607,3525,40,706,89,2273
36704263,1.204000,525343,353668,136415,1908,79731,3834,258451,70621,34030,13246,305,3297,632,26065,22837,10652,3519,27,710,89,2176,22827,10579,3523,41,706,90,2239
36806364,1.204000,552329,366863,141899,2104,81134,4171,272015,43347,19950,7526,167,1727,303,12353,22544,10564,3522,27,710,90,2148,22769,10590,3522,36,706,89,2229
36908399,1.204000,553767,368684,143348,1968,81216,4261,272727,63106,29818,11399,241,2813,546,22273,22516,10584,3519,27,702,90,2111,22834,10624,3521,39,703,92,2205
37010419,1.204000,763584,495498,191799,3522,95303,6179,377626,45112,21099,7897,162,1893,335,13260,22525,10620,3523,27,706,93,2170,23065,10643,3523,39,706,89,2360
37112442,1.192000,539166,360755,139038,1994,80432,4089,265375,68374,32286,12763,283,3055,565,24947,43001,20582,7660,116,1807,315,12475,22739,10586,3524,41,706,89,2243
37214564,1.204000,747231,431635,166994,2288,89867,5726,369443,24090,10564,3522,54,709,90,2673,22945,10560,3524,27,709,93,2319,1934284,1254144,486307,5869,171766,21957,958004
37316616,1.200000,575036,369171,143075,2138,81890,4176,283348,100507,45071,18464,404,4467,805,40999,22552,10587,3524,27,711,90,2163,23249,10645,3522,44,706,94,2181
37418642,1.200000,538318,362065,140258,2019,80727,3941,264940,23308,10572,3524,50,710,91,2292,22287,10631,3523,27,710,91,2014,22458,10593,3525,38,706,94,2024
37520675,1.200000,577704,370984,144397,2206,81268,4521,284614,116946,55522,22405,647,5283,1083,49322,22498,10564,3521,27,710,93,2182,22809,10584,3524,39,707,91,2168
37622707,1.204000,563374,371756,144489,1974,81688,4217,277424,23325,9874,3458,46,687,87,2262,42752,20251,7514,111,1778,309,12271,22571,10584,3524,44,706,91,2087
37724734,1.204000,523690,351092,135542,1840,79297,3750,257696,70283,33993,13294,318,3249,620,25955,22579,10566,3523,28,710,89,2126,22601,9876,3476,41,683,85,2001
37826760,1.204000,554009,369069,142783,2039,81861,4235,272849,43603,19915,7519,166,1717,345,12520,22749,10588,3523,27,710,89,2201,22531,10617,3523,37,706,91,2063
37928793,1.200000,568257,367901,142882,2163,81168,4457,279927,70456,33398,13181,308,3247,619,25831,22504,10588,3522,27,710,92,2115,22619,10587,3524,42,706,94,2120
38030823,1.192000,530113,355551,137439,1859,79924,3892,260886,43049,19880,7507,165,1727,291,12232,22345,10568,3522,27,710,89,2093,22472,10593,3521,39,707,92,2042
38132841,1.204000,514248,347063,133829,1809,78880,3636,252877,71273,35300,13778,309,3401,593,26433,67303,31313,12181,213,3023,580,24554,22618,10610,3522,44,706,90,2133
38234864,1.204000,547998,365039,140888,1925,81112,4096,269846,23026,10569,3525,49,710,89,2243,22633,10648,3523,27,710,93,2092,22563,10594,3522,41,706,91,2047
38336915,1.200000,678493,411710,161377,2620,86080,5538,335095,413381,143599,56806,1794,14449,4073,197497,23065,10571,3524,27,710,91,2371,22940,9878,3474,43,688,87,2171
38439063,1.204000,536840,358082,138535,1913,80441,3940,264271,23448,10584,3523,46,710,92,2206,22200,10592,3524,27,710,90,2015,22605,10586,3522,42,706,90,2114
38541088,1.204000,573357,373667,145037,2120,82077,4523,282540,79278,35258,14180,351,3419,762,30327,22625,10592,3522,27,711,91,2180,22677,10593,3521,38,706,90,2149
38643108,1.204000,554943,367238,142389,1987,81261,4159,273307,60173,27183,10439,221,2498,520,20719,44086,20601,7664,133,1810,309,12936,22724,10588,3524,40,706,89,2168
38745132,1.200000,522884,352911,136293,1808,79659,3802,257260,22863,10592,3525,48,710,91,2120,22585,10620,3526,29,710,92,2094,22309,10588,3523,39,706,90,2032
38847173,1.204000,554250,367734,142400,2018,81386,4257,272932,65399,30284,11581,262,2878,596,23540,22600,10606,3521,27,710,93,2164,22460,10594,3524,41,706,91,2067
38949198,1.244000,522334,352070,136001,1821,79487,3760,256974,22615,10559,3523,45,706,92,2078,22303,10564,3524,27,710,93,2054,22439,10584,3521,38,706,92,2016
39051214,1.204000,521471,351236,135514,1826,79491,3745,256595,81311,38308,15292,333,3689,734,31386,22537,10591,3522,27,710,89,2124,22503,10582,3523,40,706,89,2094
39153238,1.204000,548393,364640,140733,1993,80788,4222,270066,48827,22469,8321,175,2077,455,15684,42142,20202,7493,112,1777,306,11960,22495,10576,3523,39,707,90,2114
39255269,1.204000,569666,378019,147069,2025,82514,4334,280630,63055,29412,11338,260,2740,559,22253,22781,10607,3521,27,710,92,2185,22308,10588,3521,39,706,92,2063
39357350,1.204000,609092,390623,153419,2437,81820,5169,300307,45135,20750,7717,142,1850,391,13223,22662,10569,3522,27,710,91,2182,23117,10556,3520,48,702,96,2154
39459377,1.204000,571850,379294,147873,1983,82570,4328,281696,66399,31130,11952,257,2919,614,23959,22514,10566,3523,27,710,92,2133,22483,10567,3522,41,706,93,2094
39561405,1.188000,591522,384759,150022,2189,83122,4785,291564,45368,21113,7883,160,1881,355,13264,22588,10578,3523,27,710,89,2141,22588,10607,3523,43,706,92,2100
39663429,1.204000,523635,352342,135751,1901,79617,3771,257614,85113,40586,16047,389,3745,801,33349,41907,20231,7501,103,1778,296,11843,22658,10576,3526,38,707,91,2144
39765448,1.204000,535591,357165,137697,1896,80231,3924,263577,44820,21044,7957,167,1861,355,13162,22747,10584,3522,32,710,91,2176,22470,10569,3524,38,706,91,2112
39867537,1.200000,655532,418348,165700,2613,85472,5685,323531,68674,32176,12370,277,3062,621,25048,22927,10604,3520,27,676,87,2072,22575,10577,3520,41,702,90,2056
39969561,1.200000,576806,375128,145837,2069,82044,4521,284288,23141,10645,3523,54,706,91,2186,22393,10571,3521,27,706,92,2132,22294,10602,3523,40,706,90,2043
40071577,1.204000,522390,352346,135902,1891,79494,3796,257000,95098,45369,17668,339,4630,988,38349,22539,10555,3522,27,706,90,2213,22557,10582,3524,40,706,89,2099
40173607,1.200000,540577,362604,139692,1942,80865,4114,266159,22950,10594,3521,45,710,91,2148,42433,20551,7657,105,1810,317,12066,22418,10591,3522,44,706,90,2049
40275628,1.200000,523291,351795,135803,1868,79407,3663,257540,88132,42127,17009,382,4207,852,34795,22882,10590,3523,30,710,90,2197,22404,10588,3522,38,706,90,2046
40377718,1.204000,616111,398662,156237,2497,84546,5238,303804,23064,10610,3520,44,702,93,2261,22576,10576,3519,27,702,90,2118,22682,10615,3521,38,703,89,2096
40479866,1.188000,2351115,1013699,391587,8948,157539,21546,1171411,180077,29921,11327,243,2798,549,80163,2583285,974481,391491,11374,107954,28439,1282476,123347,10557,3521,42,705,92,52532
40581933,1.204000,609461,390688,152163,2233,84920,4918,300460,44287,19785,7482,151,1679,339,12802,23572,10650,3522,32,706,96,2223,22556,10587,3522,40,706,92,2094
40683976,1.200000,533474,355074,137224,1952,79754,3882,262509,77803,36407,14346,335,3564,686,29689,47379,20765,7772,161,1834,441,14522,91138,37417,14271,430,3743,1140,36415
40786009,1.204000,568149,376481,146292,2223,82674,4343,279943,46178,20930,7882,164,1942,347,13704,22674,10593,3523,28,710,94,2191,22793,10637,3525,42,706,91,2153
40888122,1.204000,575217,377463,147008,2159,82514,4366,283398,70372,33517,13331,326,3189,604,25835,22703,10588,3520,27,702,93,2181,23212,10786,3520,41,698,91,2132
40990341,1.204000,715925,428519,167966,2769,89416,6038,353712,24213,10565,3523,48,710,93,2481,22762,10609,3521,27,706,95,2268,165346,75006,29481,785,6925,1748,73457
41092380,1.200000,525915,351612,135327,1955,79931,3812,258780,96439,44510,17678,395,4404,846,39025,22329,10563,3522,27,706,92,2109,23155,10583,3523,44,706,101,2175
41194412,1.204000,566176,371694,143216,2165,81754,4502,278878,23859,10575,3522,44,710,94,2532,93315,41262,15817,355,4181,1174,37536,53165,23368,8649,213,2200,565,17397
41296514,1.204000,526429,353765,136155,1930,79877,3883,258987,87665,42109,16822,353,4092,793,35187,23104,10647,3524,33,710,93,2233,22810,10574,3524,44,706,91,2168
41398538,1.188000,568691,375656,146054,2109,82190,4383,280130,23327,10561,3520,51,702,93,2314,22454,10587,3518,28,702,88,2082,22494,10616,3519,42,702,89,2076
41500555,1.216000,520592,350191,135237,1869,79044,3740,256150,69780,33425,13241,288,3161,576,25708,22611,9877,3483,27,687,90,2026,22535,10582,3521,40,706,89,2076
41602588,1.252000,587250,383137,149101,2133,83058,4799,289419,39918,18703,6909,109,1620,286,10683,22613,10594,3522,27,706,91,2156,22614,10610,3522,43,706,90,2108
41704623,1.260000,522952,350587,135249,1918,79223,3830,257295,97492,46450,18625,489,4292,837,39521,44093,20603,7670,134,1806,376,12911,22574,10601,3522,39,706,91,2124
41806672,1.204000,563620,371304,143797,2029,81957,4319,277583,43979,19993,7538,158,1718,339,12669,22909,10613,3523,29,710,92,2159,22494,10593,3524,35,707,91,2060
41908664,1.296000,518209,349379,134321,1841,79292,3798,254910,77120,36999,14547,380,3550,751,29336,22396,10560,3523,27,710,90,2101,22648,10593,3521,41,706,89,2100
42010655,1.236000,560914,366305,141905,1877,81281,4169,276284,66873,30468,11626,280,2894,673,24168,22593,10568,3523,27,710,90,2192,22516,10619,3523,44,706,89,2058
42112662,1.200000,625555,408031,159935,2227,85751,4999,308628,23498,10594,3522,43,710,96,2471,22513,10560,3523,27,710,93,2160,22516,9879,3484,39,683,86,2027
42214692,1.200000,641295,427964,162160,3272,87681,4828,316460,70210,32917,12768,288,3079,663,25952,70382,33681,12747,247,3404,741,26107,22569,10553,3518,42,702,91,2110
42316722,1.188000,592369,374220,145636,2267,82151,4514,292029,45641,21692,7936,165,1969,368,13507,23091,10607,3523,29,710,96,2250,22556,10587,3522,38,706,89,2150
42418739,1.204000,540012,361788,140153,2008,80462,4069,265797,59666,27926,10867,209,2530,482,20599,22551,10571,3523,27,710,93,2125,22494,10583,3524,36,706,90,2117
42520762,1.204000,525588,353580,136750,1920,79508,3811,258585,45186,21639,8001,152,1940,351,13363,22473,10557,3522,27,710,93,2109,22308,9874,3465,38,683,86,1967
42622782,1.204000,522231,352665,136085,1907,79550,3790,256943,60107,28132,10959,207,2571,494,20806,22352,10580,3523,27,710,91,2068,22481,10569,3523,38,706,89,2090
42724807,1.204000,574439,373905,145461,2151,81871,4548,282971,22821,10587,3526,40,706,92,2148,43846,20622,7676,136,1810,342,12817,22671,10585,3524,42,706,90,2106
42826831,1.204000,586645,384284,149791,2096,83162,4546,289185,81487,37657,14938,311,3732,784,31474,22771,10621,3521,27,710,90,2205,22711,10589,3525,42,706,89,2198
42928853,1.200000,538493,360764,139783,1924,80326,4088,265028,22771,10560,3521,45,706,95,2164,22408,10588,3523,27,710,90,2063,22587,10557,3521,40,706,89,2109
43030880,1.200000,567221,376835,147054,2001,82133,4288,279469,83280,39020,15426,348,3808,749,32438,22624,10589,3522,27,710,91,2179,22571,10571,3522,41,706,91,2134
43132903,1.204000,544807,364333,140257,1937,80959,4284,268198,22794,10562,3522,46,710,91,2183,22312,10568,3522,27,710,93,2082,22627,10579,3523,43,706,89,2066
43234923,1.184000,518650,349602,134752,1859,79014,3762,255134,65315,30055,11676,239,2902,573,23449,60035,27797,10481,165,2636,535,20900,22720,10576,3523,38,706,89,2158
43336957,1.204000,527029,355746,136990,1896,80493,3798,259251,42879,19860,7502,152,1700,322,12145,22795,10609,3524,27,710,91,2178,22634,10606,3522,43,706,90,2077
43439058,1.204000,743277,425673,165597,2886,88559,6190,367441,821338,369574,126943,3289,40146,8793,401399,23260,10556,3523,27,710,93,2497,23369,10593,3524,40,707,90,2533
43541116,1.204000,539761,355562,137255,1943,80033,3985,265669,47473,21276,7977,193,1890,433,14325,22445,10573,3520,27,710,92,2145,22445,10584,3522,42,706,89,2066
43643249,1.204000,572138,377079,146421,2082,82492,4454,281857,96284,42183,17360,416,4084,943,38801,22702,10589,3521,27,710,91,2187,22411,10592,3524,41,707,90,2090
43745280,1.240000,579752,377204,146484,2113,82557,4635,285718,23168,10559,3522,47,706,96,2212,44420,20600,7679,127,1811,317,13079,22668,10607,3522,40,706,89,2075
43847370,1.200000,626365,400137,156817,2466,84223,5203,309048,116317,53168,21080,540,5233,1147,48955,22813,10565,3524,27,710,90,2288,22836,10578,3520,46,704,91,2079
43949395,1.204000,544411,363706,140912,1973,80791,4118,268069,22907,10602,3520,46,706,97,2124,22309,10563,3523,27,710,89,2059,22428,10587,3524,38,707,89,2024
44051425,1.204000,526792,352955,136452,1873,79308,3874,259158,71775,33816,13382,329,3285,679,26655,22341,10560,3523,27,710,92,2116,22497,10592,3524,37,706,91,2085
44153453,1.188000,582583,375814,145188,2111,82293,4826,287054,45786,20963,7492,154,1973,455,13541,22734,10567,3521,27,710,91,2215,22460,10572,3523,36,706,91,2076
44255480,1.204000,515999,348510,134498,1843,78996,3670,253825,71053,33478,13123,337,3222,659,26244,43403,20736,7748,104,1829,356,12582,22555,9876,3471,41,683,85,2026
44357578,1.204000,591856,386972,151137,2267,83447,4794,291719,43840,20338,7550,121,1791,387,12597,22938,10562,3519,30,702,94,2142,22644,10604,3519,43,702,91,2104
44459606,1.204000,536233,359114,139110,1957,80135,4021,263936,74764,35825,13843,304,3488,754,28141,22610,10590,3523,27,706,92,2156,22648,10644,3522,42,706,90,2110
44561623,1.200000,525868,353998,136865,1845,79536,3794,258804,43260,19973,7525,161,1726,329,12341,22552,10652,3522,27,706,92,2133,22517,10626,3522,42,706,90,2056
44663649,1.200000,520338,350752,135487,1798,79291,3738,255972,70233,32984,13127,294,3204,636,25760,22483,9877,3479,27,686,88,2009,22521,10635,3523,43,706,90,2070
44765665,1.204000,588856,382820,149240,2167,82845,4682,290222,45017,21087,7889,157,1889,342,13157,42191,20245,7502,111,1773,316,11929,22568,10630,3523,40,706,89,2127
44867761,1.204000,584089,382046,149325,2319,82579,4718,287831,68961,32703,12921,299,3098,583,25201,22627,10577,3517,28,702,89,2150,22498,10605,3521,37,703,91,2076
44969787,1.204000,557839,371378,144535,2053,81404,4334,274822,22890,10560,3523,50,710,93,2203,22464,10606,3520,27,706,90,2081,22477,10589,3522,43,706,89,2054
45071815,1.188000,516911,349078,134619,1836,79167,3677,254231,91632,44310,17637,353,4522,928,36536,22613,10594,3524,27,706,91,2156,22625,10601,3522,38,707,91,2098
45173831,1.200000,541842,363225,140289,1965,80620,4186,266760,22824,10586,3520,49,710,90,2162,22450,10588,3522,27,706,90,2097,22520,10590,3524,39,706,89,2056
45275843,1.204000,511271,346147,133524,1797,78581,3550,251399,88035,43250,17261,346,4272,855,34797,42335,20206,7493,108,1773,318,12044,22539,10630,3521,42,706,89,2063
45377944,1.204000,552982,370208,144002,1864,81608,4140,272328,23240,10560,3522,46,702,91,2262,22623,10577,3519,27,702,93,2102,22465,10577,3518,39,702,91,2083
45479958,1.200000,530011,355427,137568,1950,79510,3802,260876,70140,33829,13218,292,3231,610,25924,22655,10571,3523,27,706,91,2174,22572,10559,3523,44,706,91,2066
45581982,1.204000,521955,353042,136302,1848,79819,3740,256826,43184,19844,7505,153,1701,325,12271,22454,10559,3523,27,706,91,2098,22496,10593,3524,45,706,90,2076
45684009,1.204000,517862,349935,135148,1829,78963,3672,254745,22785,10558,3524,48,707,93,2138,22409,10579,3521,27,706,92,2088,22382,10573,3523,39,706,90,2057
45786030,1.200000,585034,380280,148387,2163,82189,4785,288365,78755,38059,14612,264,4045,751,30177,42191,20247,7515,101,1774,319,11928,22833,10589,3524,41,706,90,2194
45888119,1.204000,550568,368333,143200,1832,81321,4266,271049,23046,10578,3520,44,702,95,2222,22696,10576,3520,27,702,94,2110,22597,10598,3521,40,702,89,2083
45990139,1.184000,554089,367798,142917,2134,81021,4268,272840,82102,39139,15319,374,3669,800,31763,22410,10579,3522,27,706,92,2086,22661,10581,3522,42,706,89,2200
46092159,1.204000,520709,350791,135199,1799,79464,3768,256136,45210,20765,7839,171,1919,378,13245,22473,10592,3523,27,706,92,2108,22433,10571,3521,39,706,89,2058
46194348,1.204000,785819,456823,178695,3106,92642,7099,388772,146782,51725,21151,681,5430,1321,63961,23194,10572,3520,27,706,93,2480,168334,76678,29516,821,7346,1773,75044
46296484,1.204000,536540,358219,138018,1955,80840,3968,264036,48407,21784,8064,200,1964,431,14814,42185,19513,7452,110,1751,316,11869,22953,10631,3520,45,706,95,2143
46398485,1.204000,577471,383470,149186,1979,83437,4369,284565,130067,59358,24034,665,5953,1447,55743,22925,10590,3521,29,702,92,2279,22598,10552,3521,41,702,94,2096
