time,cpu_percent_0,cpu_percent_1,cpu_percent_2,cpu_percent_3,virtual_memory,adc_voltage
2023-09-07 16:42:14.728367,100.0,0.0,0.0,0.0,22.4,0.4968901638843959
2023-09-07 16:42:14.838902,100.0,0.0,0.0,0.0,22.4,0.4386383861812189
2023-09-07 16:42:14.949274,100.0,0.0,0.0,0.0,22.4,0.474264473403119
2023-09-07 16:42:15.059648,100.0,0.0,0.0,0.0,22.4,0.47301443525498216
2023-09-07 16:42:15.170134,100.0,0.0,0.0,0.0,22.4,0.42301290932950836
2023-09-07 16:42:15.280271,100.0,0.0,0.0,0.0,22.4,0.495265114291818
2023-09-07 16:42:15.390239,100.0,0.0,0.0,0.0,22.4,0.4420134891811884
2023-09-07 16:42:15.500215,100.0,0.0,0.0,0.0,22.4,0.4665142368846706
2023-09-07 16:42:15.610191,100.0,0.0,0.0,0.0,22.4,0.47163939329203164
2023-09-07 16:42:15.721447,100.0,0.0,0.0,0.0,22.4,0.429888119144261
2023-09-07 16:42:15.831493,100.0,0.0,0.0,0.0,22.4,0.49414007995849485
2023-09-07 16:42:15.941447,100.0,0.0,0.0,0.0,22.4,0.44713864558854943
2023-09-07 16:42:16.051435,100.0,0.0,0.0,0.0,22.4,0.4548888821069979
2023-09-07 16:42:16.166326,100.0,0.0,0.0,0.0,22.4,0.4745144810327464
2023-09-07 16:42:16.276569,100.0,0.0,0.0,0.0,22.4,0.4672642597735527
2023-09-07 16:42:16.386629,100.0,0.0,0.0,0.0,22.4,0.42726303903317364
2023-09-07 16:42:16.496703,100.0,0.0,0.0,0.0,22.4,0.4960151371807001
2023-09-07 16:42:16.606763,100.0,0.0,0.0,0.0,22.4,0.43901339762565994
2023-09-07 16:42:16.716805,100.0,0.0,0.0,0.0,22.4,0.4748894924771874
2023-09-07 16:42:16.826832,100.0,0.0,0.0,0.0,22.4,0.46976433606982637
2023-09-07 16:42:16.936878,100.0,0.0,0.0,0.0,22.4,0.4308881496627705
2023-09-07 16:42:17.046957,100.0,0.0,0.0,0.0,22.4,0.49714017151402323
2023-09-07 16:42:17.156978,100.0,0.0,0.0,0.0,22.4,0.43776335947752315
2023-09-07 16:42:17.267026,100.0,0.0,0.0,0.0,22.4,0.47626453444013794
2023-09-07 16:42:17.377068,100.0,0.0,0.0,0.0,22.4,0.4680142826624348
2023-09-07 16:42:17.487096,100.0,0.0,0.0,0.0,22.4,0.42813806573686947
2023-09-07 16:42:17.597120,100.0,0.0,0.0,0.0,22.4,0.49514011047700435
2023-09-07 16:42:17.707121,100.0,0.0,0.0,0.0,22.4,0.43813837092196417
2023-09-07 16:42:17.817108,100.0,0.0,0.0,0.0,22.4,0.4736394543290506
2023-09-07 16:42:17.927153,100.0,0.0,0.0,0.0,22.4,0.46676424451429793
2023-09-07 16:42:18.037228,100.0,0.0,0.0,0.0,22.4,0.4277630542924284
2023-09-07 16:42:18.147238,100.0,0.0,0.0,0.0,22.4,0.4937650685140538
2023-09-07 16:42:18.257240,100.0,0.0,0.0,0.0,22.4,0.43813837092196417
2023-09-07 16:42:18.367260,100.0,0.0,0.0,0.0,22.4,0.4781395916623432
2023-09-07 16:42:18.477277,100.0,0.0,0.0,0.0,22.4,0.4658892178106021
2023-09-07 16:42:18.587261,100.0,0.0,0.0,0.0,22.4,0.4316381725516526
2023-09-07 16:42:18.697215,100.0,0.0,0.0,0.0,22.4,0.4937650685140538
2023-09-07 16:42:18.807203,100.0,0.0,0.0,0.0,22.4,0.4383883785515916
2023-09-07 16:42:18.917165,100.0,0.0,0.0,0.0,22.4,0.48276473281044957
2023-09-07 16:42:19.027131,100.0,0.0,0.0,0.0,22.4,0.4591390118106632
2023-09-07 16:42:19.137115,100.0,0.0,0.0,0.0,22.4,0.43251319925534837
2023-09-07 16:42:19.253412,100.0,0.0,0.0,100.0,22.5,0.4283880733664968
2023-09-07 16:42:19.365410,0.0,0.0,0.0,0.0,22.5,0.5001402630695517
2023-09-07 16:42:19.475918,0.0,100.0,0.0,0.0,22.5,0.4523888058107242
2023-09-07 16:42:19.586482,0.0,100.0,0.0,0.0,22.5,0.44451356547746207
2023-09-07 16:42:19.696874,0.0,100.0,0.0,0.0,22.5,0.49339005706961275
2023-09-07 16:42:19.807270,0.0,0.0,0.0,0.0,22.5,0.4395134128849147
2023-09-07 16:42:19.917836,0.0,0.0,0.0,0.0,22.5,0.4763895382549516
2023-09-07 16:42:20.028257,0.0,0.0,0.0,0.0,22.5,0.4745144810327464
2023-09-07 16:42:20.138644,0.0,0.0,0.0,0.0,22.5,0.42976311532944733
2023-09-07 16:42:20.249133,0.0,0.0,0.0,0.0,22.5,0.49551512192144537
2023-09-07 16:42:20.359494,0.0,0.0,0.0,0.0,22.5,0.45088876003296
2023-09-07 16:42:20.469861,0.0,0.0,0.0,0.0,22.5,0.44713864558854943
2023-09-07 16:42:20.580263,0.0,0.0,0.0,0.0,22.5,0.49876522110660115
2023-09-07 16:42:20.690913,0.0,0.0,0.0,0.0,22.5,0.44151347392193363
2023-09-07 16:42:20.801432,0.0,0.0,0.0,0.0,22.5,0.47788958403271586
2023-09-07 16:42:20.911810,0.0,0.0,0.0,0.0,22.5,0.4756395153660695
2023-09-07 16:42:21.022301,0.0,0.0,0.0,0.0,22.5,0.4302631305887021
2023-09-07 16:42:21.132893,0.0,0.0,0.0,0.0,22.5,0.495265114291818
2023-09-07 16:42:21.245975,0.0,100.0,0.0,0.0,22.5,0.5095155491805781
2023-09-07 16:42:21.358249,0.0,0.0,0.0,0.0,22.5,0.4386383861812189
2023-09-07 16:42:21.468597,0.0,0.0,0.0,0.0,22.5,0.46788927884762105
2023-09-07 16:42:21.578980,0.0,0.0,0.0,0.0,22.5,0.4721394085512864
2023-09-07 16:42:21.689095,0.0,0.0,0.0,0.0,22.5,0.42551298562578205
2023-09-07 16:42:21.799108,0.0,0.0,0.0,0.0,22.5,0.4950151066621906
2023-09-07 16:42:21.909181,0.0,0.0,0.0,0.0,22.5,0.43988842432935576
2023-09-07 16:42:22.019215,0.0,0.0,0.0,0.0,22.5,0.4686393017365032
2023-09-07 16:42:22.129261,0.0,0.0,0.0,0.0,22.5,0.4738894619586779
2023-09-07 16:42:22.239314,0.0,0.0,0.0,0.0,22.5,0.42576299325540945
2023-09-07 16:42:22.349346,0.0,0.0,0.0,0.0,22.5,0.4956401257362591
2023-09-07 16:42:22.459379,0.0,0.0,0.0,0.0,22.5,0.4426385082552568
2023-09-07 16:42:22.569426,0.0,0.0,0.0,0.0,22.5,0.467139255958739
2023-09-07 16:42:22.679437,0.0,0.0,0.0,0.0,22.5,0.47288943144016843
2023-09-07 16:42:22.790763,0.0,0.0,0.0,0.0,22.5,0.43288821069978944
2023-09-07 16:42:22.900849,0.0,0.0,0.0,0.0,22.5,0.4937650685140538
2023-09-07 16:42:23.010882,0.0,0.0,0.0,0.0,22.5,0.45201379436628314
2023-09-07 16:42:23.121009,0.0,0.0,0.0,0.0,22.5,0.4482636799218726
2023-09-07 16:42:23.231164,0.0,0.0,0.0,0.0,22.5,0.49339005706961275
2023-09-07 16:42:23.341296,0.0,0.0,0.0,0.0,22.5,0.4376383556627094
2023-09-07 16:42:23.451366,0.0,0.0,0.0,0.0,22.5,0.490514969328898
2023-09-07 16:42:23.561374,0.0,0.0,0.0,0.0,22.5,0.4560139164403211
2023-09-07 16:42:23.671396,0.0,0.0,0.0,0.0,22.5,0.44588860744041264
2023-09-07 16:42:23.781432,0.0,0.0,0.0,0.0,22.5,0.4942650837733085
2023-09-07 16:42:23.891435,0.0,0.0,0.0,0.0,22.5,0.4347632679219947
2023-09-07 16:42:24.001455,0.0,0.0,0.0,0.0,22.5,0.4922650227362896
2023-09-07 16:42:24.111495,0.0,0.0,0.0,0.0,22.5,0.45263881344035156
2023-09-07 16:42:24.221541,0.0,0.0,0.0,0.0,22.5,0.4438885464033937
2023-09-07 16:42:24.331578,0.0,0.0,0.0,0.0,22.5,0.49151499984740743
2023-09-07 16:42:24.441599,0.0,0.0,0.0,0.0,22.5,0.4333882259590442
2023-09-07 16:42:24.551604,0.0,0.0,0.0,0.0,22.5,0.49339005706961275
2023-09-07 16:42:24.661628,0.0,0.0,0.0,0.0,22.5,0.4683892941068758
2023-09-07 16:42:24.778229,0.0,0.0,0.0,0.0,22.5,0.4733894466994232
2023-09-07 16:42:24.890213,0.0,0.0,0.0,0.0,22.5,0.4288880886257515
2023-09-07 16:42:25.000488,0.0,0.0,0.0,0.0,22.5,0.5012652974028748
2023-09-07 16:42:25.110776,0.0,0.0,0.0,0.0,22.5,0.44901370281075476
2023-09-07 16:42:25.221236,0.0,0.0,0.0,0.0,22.5,0.45388885158848846
2023-09-07 16:42:25.331545,0.0,0.0,0.0,0.0,22.5,0.4903899655140843
2023-09-07 16:42:25.441842,0.0,0.0,0.0,0.0,22.5,0.437013336588641
2023-09-07 16:42:25.552279,0.0,0.0,0.0,0.0,22.5,0.4860148319956053
2023-09-07 16:42:25.662762,0.0,0.0,0.0,0.0,22.5,0.4661392254402295
2023-09-07 16:42:25.773337,0.0,0.0,0.0,0.0,22.5,0.42788805810724206
2023-09-07 16:42:25.883974,0.0,0.0,0.0,100.0,22.5,0.4988902249214148
2023-09-07 16:42:25.994567,0.0,0.0,100.0,0.0,22.5,0.45113876766258737
2023-09-07 16:42:26.105236,0.0,0.0,100.0,0.0,22.5,0.44213849299600205
2023-09-07 16:42:26.215888,0.0,0.0,0.0,0.0,22.5,0.49589013336588644
2023-09-07 16:42:26.329484,0.0,0.0,0.0,0.0,22.6,0.462389110995819
2023-09-07 16:42:26.440001,0.0,0.0,0.0,0.0,22.6,0.4302631305887021
2023-09-07 16:42:26.550429,0.0,0.0,0.0,0.0,22.6,0.4998902554399243
2023-09-07 16:42:26.660902,0.0,0.0,0.0,0.0,22.6,0.44901370281075476
2023-09-07 16:42:26.771535,0.0,0.0,0.0,0.0,22.6,0.4552638935514389
2023-09-07 16:42:26.881923,0.0,0.0,0.0,0.0,22.6,0.49001495406964324
2023-09-07 16:42:26.992426,0.0,0.0,0.0,0.0,22.6,0.437013336588641
2023-09-07 16:42:27.102991,0.0,0.0,0.0,0.0,22.6,0.4802646565141759
2023-09-07 16:42:27.213474,0.0,0.0,0.0,0.0,22.6,0.46738926358836635
2023-09-07 16:42:27.324027,0.0,0.0,0.0,100.0,22.6,0.42963811151463366
2023-09-07 16:42:27.434590,0.0,0.0,100.0,0.0,22.6,0.49726517532883696
2023-09-07 16:42:27.545182,0.0,0.0,100.0,0.0,22.6,0.4488886989959411
2023-09-07 16:42:27.655688,0.0,0.0,0.0,0.0,22.6,0.4440135502182074
2023-09-07 16:42:27.766234,0.0,0.0,0.0,0.0,22.6,0.4932650532547991
2023-09-07 16:42:27.876772,0.0,0.0,0.0,0.0,22.6,0.4362633136997589
2023-09-07 16:42:27.987133,0.0,0.0,0.0,0.0,22.6,0.47651454206976535
2023-09-07 16:42:28.097575,0.0,0.0,0.0,0.0,22.6,0.4717643971068453
2023-09-07 16:42:28.208033,0.0,0.0,0.0,0.0,22.6,0.42813806573686947
2023-09-07 16:42:28.318304,0.0,0.0,0.0,0.0,22.6,0.49714017151402323
2023-09-07 16:42:28.428515,0.0,0.0,0.0,0.0,22.6,0.4442635578478347
2023-09-07 16:42:28.538713,0.0,0.0,0.0,0.0,22.6,0.4583889889217811
2023-09-07 16:42:28.649042,0.0,0.0,0.0,0.0,22.6,0.4855148167363506
2023-09-07 16:42:28.759258,0.0,0.0,0.0,0.0,22.6,0.43188818018127995
2023-09-07 16:42:28.869474,0.0,0.0,0.0,0.0,22.6,0.49389007232886745
2023-09-07 16:42:28.979715,0.0,0.0,0.0,0.0,22.6,0.45401385540330214
2023-09-07 16:42:29.090035,0.0,0.0,0.0,0.0,22.6,0.4422634968108158
2023-09-07 16:42:29.200345,0.0,0.0,0.0,0.0,22.6,0.49476509903256327
2023-09-07 16:42:29.310580,0.0,0.0,0.0,0.0,22.6,0.4383883785515916
2023-09-07 16:42:29.420794,0.0,0.0,0.0,0.0,22.6,0.4801396526993622
2023-09-07 16:42:29.531121,0.0,0.0,0.0,0.0,22.6,0.47163939329203164
2023-09-07 16:42:29.641402,0.0,0.0,0.0,0.0,22.6,0.4283880733664968
2023-09-07 16:42:29.751583,0.0,0.0,0.0,0.0,22.6,0.4993902401806696
2023-09-07 16:42:29.863143,0.0,0.0,0.0,0.0,22.6,0.4552638935514389
2023-09-07 16:42:29.973583,0.0,0.0,0.0,0.0,22.6,0.43651332132938625
2023-09-07 16:42:30.083954,0.0,0.0,0.0,100.0,22.6,0.49389007232886745
2023-09-07 16:42:30.194351,0.0,0.0,0.0,100.0,22.6,0.439388409070101
2023-09-07 16:42:30.305259,0.0,0.0,0.0,0.0,22.6,0.44376354258858003
2023-09-07 16:42:30.415535,0.0,0.0,0.0,0.0,22.6,0.4605140537736137
2023-09-07 16:42:30.525609,0.0,0.0,0.0,0.0,22.6,0.411262550737022
2023-09-07 16:42:30.635717,0.0,0.0,0.0,0.0,22.6,0.47588952299569687
2023-09-07 16:42:30.745779,0.0,0.0,0.0,0.0,22.6,0.42826306955168314
2023-09-07 16:42:30.855871,0.0,0.0,0.0,0.0,22.6,0.44213849299600205
2023-09-07 16:42:30.965966,0.0,0.0,0.0,0.0,22.6,0.45926401562547686
2023-09-07 16:42:31.076030,0.0,0.0,0.0,0.0,22.6,0.41076253547776725
2023-09-07 16:42:31.186104,0.0,0.0,0.0,0.0,22.6,0.4745144810327464
2023-09-07 16:42:31.296183,0.0,0.0,0.0,0.0,22.6,0.42813806573686947
2023-09-07 16:42:31.408393,0.0,0.0,0.0,0.0,22.6,0.41851277199621567
2023-09-07 16:42:31.518709,0.0,0.0,0.0,0.0,22.6,0.4763895382549516
2023-09-07 16:42:31.628629,0.0,0.0,0.0,0.0,22.6,0.42551298562578205
2023-09-07 16:42:31.738542,0.0,0.0,0.0,0.0,22.6,0.4566389355143895
2023-09-07 16:42:31.848449,0.0,0.0,0.0,0.0,22.6,0.44663863032929474
2023-09-07 16:42:31.958390,0.0,0.0,0.0,0.0,22.6,0.4147626575518052
2023-09-07 16:42:32.068314,0.0,0.0,0.0,0.0,22.6,0.4745144810327464
2023-09-07 16:42:32.178250,0.0,0.0,0.0,0.0,22.6,0.4228879055146947
2023-09-07 16:42:32.288119,0.0,0.0,0.0,0.0,22.6,0.46351414532914215
2023-09-07 16:42:32.398044,0.0,0.0,0.0,0.0,22.6,0.4391384014404736
2023-09-07 16:42:32.507994,0.0,0.0,0.0,0.0,22.6,0.41951280251472517
2023-09-07 16:42:32.617991,8.3,0.0,0.0,0.0,22.6,0.47063936277352214
2023-09-07 16:42:32.727975,9.1,0.0,0.0,0.0,22.6,0.41951280251472517
2023-09-07 16:42:32.837982,9.1,0.0,0.0,0.0,22.6,0.4687643055513169
2023-09-07 16:42:32.948131,8.3,0.0,0.0,0.0,22.6,0.4403884395886105
2023-09-07 16:42:33.058089,0.0,0.0,0.0,0.0,22.6,0.4225128940702536
2023-09-07 16:42:33.168032,0.0,0.0,0.0,0.0,22.6,0.47226441236610006
2023-09-07 16:42:33.278017,0.0,0.0,0.0,0.0,22.6,0.41851277199621567
2023-09-07 16:42:33.388007,0.0,0.0,0.0,0.0,22.6,0.4658892178106021
2023-09-07 16:42:33.498061,0.0,0.0,0.0,0.0,22.6,0.4368883327738273
2023-09-07 16:42:33.607967,0.0,0.0,0.0,0.0,22.6,0.42376293221839045
2023-09-07 16:42:33.717956,8.3,0.0,0.0,0.0,22.6,0.47238941618091373
2023-09-07 16:42:33.827935,9.1,0.0,0.0,0.0,22.6,0.41738773766289256
2023-09-07 16:42:33.937902,9.1,0.0,0.0,0.0,22.6,0.46888930936613055
2023-09-07 16:42:34.047890,9.1,0.0,0.0,0.0,22.6,0.4333882259590442
2023-09-07 16:42:34.157878,8.3,0.0,0.0,0.0,22.6,0.42851307718131043
2023-09-07 16:42:34.267892,9.1,0.0,0.0,0.0,22.6,0.4687643055513169
2023-09-07 16:42:34.377887,9.1,0.0,0.0,0.0,22.6,0.4158876918851283
2023-09-07 16:42:34.487898,8.3,0.0,0.0,0.0,22.6,0.47151438947721797
2023-09-07 16:42:34.597902,9.1,0.0,0.0,0.0,22.6,0.43263820307016204
2023-09-07 16:42:34.707868,9.1,0.0,0.0,0.0,22.6,0.43038813440351575
2023-09-07 16:42:34.817868,9.1,0.0,0.0,0.0,22.6,0.4711393780327769
2023-09-07 16:42:34.928205,16.7,0.0,0.0,0.0,22.6,0.41913779107028415
2023-09-07 16:42:35.038326,0.0,0.0,0.0,0.0,22.6,0.46813928647724845
2023-09-07 16:42:35.148314,0.0,0.0,0.0,0.0,22.6,0.4338882412182989
2023-09-07 16:42:35.258243,0.0,0.0,0.0,0.0,22.6,0.42863808099612416
2023-09-07 16:42:35.368164,0.0,0.0,0.0,0.0,22.6,0.46976433606982637
2023-09-07 16:42:35.478072,0.0,0.0,0.0,0.0,22.6,0.41638770714438306
2023-09-07 16:42:35.588014,0.0,0.0,0.0,0.0,22.6,0.4711393780327769
2023-09-07 16:42:35.697971,8.3,0.0,0.0,0.0,22.6,0.43251319925534837
2023-09-07 16:42:35.813742,9.1,0.0,0.0,0.0,22.6,0.4568889431440169
2023-09-07 16:42:35.925723,0.0,100.0,0.0,0.0,22.6,0.432263191625721
2023-09-07 16:42:36.035986,0.0,100.0,0.0,0.0,22.6,0.48676485488448745
2023-09-07 16:42:36.146031,0.0,100.0,0.0,0.0,22.6,0.4332632221442305
2023-09-07 16:42:36.256083,0.0,100.0,0.0,0.0,22.6,0.47313943906979583
2023-09-07 16:42:36.366124,0.0,100.0,0.0,0.0,22.6,0.4577639698477126
2023-09-07 16:42:36.476218,0.0,100.0,0.0,0.0,22.6,0.42551298562578205
2023-09-07 16:42:36.586420,0.0,100.0,0.0,0.0,22.6,0.49001495406964324
2023-09-07 16:42:36.696423,0.0,100.0,0.0,0.0,22.6,0.43501327555162206
2023-09-07 16:42:36.806417,0.0,100.0,0.0,0.0,22.6,0.4708893704031495
2023-09-07 16:42:36.917796,9.1,0.0,0.0,0.0,22.6,0.47726456495864744
2023-09-07 16:42:37.027958,9.1,0.0,0.0,0.0,22.6,0.4211378521073031
2023-09-07 16:42:37.137934,8.3,0.0,0.0,0.0,22.6,0.48913992736594747
2023-09-07 16:42:37.247900,9.1,0.0,0.0,0.0,22.6,0.44101345866267894
2023-09-07 16:42:37.357869,9.1,0.0,0.0,0.0,22.6,0.4517637867366558
2023-09-07 16:42:37.467813,9.1,0.0,0.0,0.0,22.6,0.4707643665883358
2023-09-07 16:42:37.577748,8.3,0.0,0.0,0.0,22.6,0.42051283303323467
2023-09-07 16:42:37.687703,9.1,0.0,0.0,0.0,22.6,0.49264003418073066
2023-09-07 16:42:37.797583,9.1,0.0,0.0,0.0,22.6,0.4348882717368084
2023-09-07 16:42:37.907482,0.0,0.0,0.0,0.0,22.6,0.4640141605883969
2023-09-07 16:42:38.017363,8.3,0.0,0.0,0.0,22.6,0.4686393017365032
2023-09-07 16:42:38.127312,9.1,0.0,0.0,0.0,22.6,0.4240129398480178
2023-09-07 16:42:38.237255,9.1,0.0,0.0,0.0,22.6,0.48563982055116434
2023-09-07 16:42:38.347175,8.3,0.0,0.0,0.0,22.6,0.43601330607013156
2023-09-07 16:42:38.457097,0.0,100.0,0.0,0.0,22.6,0.47138938566240424
2023-09-07 16:42:38.567054,0.0,100.0,0.0,0.0,22.6,0.46138908047730953
2023-09-07 16:42:38.677032,0.0,100.0,0.0,0.0,22.6,0.42613800469985047
2023-09-07 16:42:38.786992,0.0,100.0,0.0,0.0,22.6,0.48538981292153693
2023-09-07 16:42:38.897042,0.0,100.0,0.0,0.0,22.6,0.4332632221442305
2023-09-07 16:42:39.007011,0.0,100.0,0.0,0.0,22.6,0.47038935514389474
2023-09-07 16:42:39.117038,0.0,100.0,0.0,0.0,22.6,0.46101406903286846
2023-09-07 16:42:39.227015,0.0,100.0,0.0,0.0,22.6,0.4276380504776147
2023-09-07 16:42:39.336967,0.0,100.0,0.0,0.0,22.6,0.4907649769585254
2023-09-07 16:42:39.446929,0.0,100.0,0.0,0.0,22.6,0.4337632374034852
2023-09-07 16:42:39.556900,0.0,100.0,0.0,0.0,22.6,0.47788958403271586
2023-09-07 16:42:39.666850,0.0,100.0,0.0,0.0,22.6,0.4577639698477126
2023-09-07 16:42:39.776812,0.0,100.0,0.0,0.0,22.6,0.43151316873683887
2023-09-07 16:42:39.886761,0.0,100.0,0.0,0.0,22.6,0.4880148930326243
2023-09-07 16:42:39.996797,0.0,100.0,0.0,0.0,22.6,0.4332632221442305
2023-09-07 16:42:40.106816,0.0,100.0,0.0,0.0,22.6,0.48038966032898955
2023-09-07 16:42:40.216836,0.0,100.0,0.0,0.0,22.6,0.45638892788476215
2023-09-07 16:42:40.326828,0.0,100.0,0.0,0.0,22.6,0.42713803521835997
2023-09-07 16:42:40.436808,0.0,100.0,0.0,0.0,22.6,0.4887649159215064
2023-09-07 16:42:40.546744,0.0,100.0,0.0,0.0,22.6,0.4330132145146031
2023-09-07 16:42:40.656716,0.0,100.0,0.0,0.0,22.6,0.4777645802179022
2023-09-07 16:42:40.766739,0.0,100.0,0.0,0.0,22.6,0.45363884395886106
2023-09-07 16:42:40.876689,0.0,100.0,0.0,0.0,22.6,0.4323881954405347
2023-09-07 16:42:40.986671,0.0,100.0,0.0,0.0,22.6,0.4887649159215064
2023-09-07 16:42:41.096705,0.0,100.0,0.0,0.0,22.6,0.43413824884792623
2023-09-07 16:42:41.206670,0.0,100.0,0.0,0.0,22.6,0.4826397289956359
2023-09-07 16:42:41.322846,9.1,0.0,0.0,0.0,22.6,0.471889400921659
2023-09-07 16:42:41.434940,0.0,0.0,100.0,0.0,22.6,0.4795146336252938
2023-09-07 16:42:41.545586,0.0,0.0,100.0,0.0,22.6,0.4242629474776452
2023-09-07 16:42:41.655863,0.0,0.0,0.0,0.0,22.6,0.488514908291879
2023-09-07 16:42:41.765905,0.0,0.0,0.0,0.0,22.6,0.44251350444044313
2023-09-07 16:42:41.875954,0.0,0.0,0.0,0.0,22.6,0.45201379436628314
2023-09-07 16:42:41.985970,0.0,0.0,0.0,0.0,22.6,0.48463979003265484
2023-09-07 16:42:42.096099,0.0,0.0,0.0,0.0,22.6,0.427513046662801
2023-09-07 16:42:42.206151,0.0,0.0,0.0,0.0,22.6,0.4876398815881833
2023-09-07 16:42:42.316373,0.0,0.0,0.0,0.0,22.6,0.44613861507004
2023-09-07 16:42:42.426405,0.0,0.0,0.0,0.0,22.6,0.4420134891811884
2023-09-07 16:42:42.536453,0.0,0.0,0.0,0.0,22.6,0.4831397442548906
2023-09-07 16:42:42.646485,0.0,0.0,0.0,0.0,22.6,0.43113815729239785
2023-09-07 16:42:42.756501,0.0,0.0,0.0,0.0,22.6,0.4831397442548906
2023-09-07 16:42:42.866514,0.0,0.0,0.0,0.0,22.6,0.4452635883663442
2023-09-07 16:42:42.976565,0.0,0.0,0.0,0.0,22.6,0.4378883632923368
2023-09-07 16:42:43.086678,0.0,0.0,0.0,0.0,22.6,0.48576482436597795
2023-09-07 16:42:43.196726,0.0,0.0,0.0,0.0,22.6,0.42976311532944733
2023-09-07 16:42:43.306789,0.0,0.0,0.0,0.0,22.6,0.4800146488845485
2023-09-07 16:42:43.416827,0.0,0.0,0.0,0.0,22.6,0.4507637562181463
2023-09-07 16:42:43.526912,0.0,0.0,0.0,0.0,22.6,0.43613830988494523
2023-09-07 16:42:43.636901,0.0,0.0,0.0,0.0,22.6,0.4823897213660085
2023-09-07 16:42:43.746914,0.0,0.0,0.0,0.0,22.6,0.4277630542924284
2023-09-07 16:42:43.856909,0.0,0.0,0.0,0.0,22.6,0.48538981292153693
2023-09-07 16:42:43.968247,0.0,0.0,0.0,0.0,22.6,0.46213910336619163
2023-09-07 16:42:44.078246,0.0,0.0,0.0,0.0,22.6,0.4250129703665273
2023-09-07 16:42:44.188175,0.0,0.0,0.0,0.0,22.6,0.4921400189214759
2023-09-07 16:42:44.298087,0.0,0.0,0.0,0.0,22.6,0.43438825647755364
2023-09-07 16:42:44.408041,0.0,0.0,0.0,0.0,22.6,0.4751395001068148
2023-09-07 16:42:44.517974,0.0,0.0,0.0,0.0,22.6,0.4612640766624958
2023-09-07 16:42:44.627963,0.0,0.0,0.0,0.0,22.6,0.42976311532944733
2023-09-07 16:42:44.737952,9.1,0.0,0.0,0.0,22.6,0.4880148930326243
2023-09-07 16:42:44.847953,9.1,0.0,0.0,0.0,22.6,0.43401324503311256
2023-09-07 16:42:44.957944,8.3,0.0,0.0,0.0,22.6,0.47613953062532427
2023-09-07 16:42:45.068029,9.1,0.0,0.0,0.0,22.6,0.4581389812921537
2023-09-07 16:42:45.177972,0.0,0.0,0.0,0.0,22.6,0.4301381267738884
2023-09-07 16:42:45.287967,0.0,0.0,0.0,0.0,22.6,0.48901492355113374
2023-09-07 16:42:45.397955,8.3,0.0,0.0,0.0,22.6,0.4347632679219947
2023-09-07 16:42:45.507954,9.1,0.0,0.0,0.0,22.6,0.47863960692159796
2023-09-07 16:42:45.617963,9.1,0.0,0.0,0.0,22.6,0.4557639088106937
2023-09-07 16:42:45.727950,8.3,0.0,0.0,0.0,22.6,0.4333882259590442
2023-09-07 16:42:45.837937,9.1,0.0,0.0,0.0,22.6,0.4920150151066622
2023-09-07 16:42:45.947929,9.1,0.0,0.0,0.0,22.6,0.43526328318124946
2023-09-07 16:42:46.057986,9.1,0.0,0.0,0.0,22.6,0.48088967558824425
2023-09-07 16:42:46.167969,0.0,0.0,0.0,0.0,22.6,0.4558889126255074
2023-09-07 16:42:46.277949,0.0,0.0,0.0,0.0,22.6,0.43613830988494523
2023-09-07 16:42:46.387985,9.1,0.0,0.0,0.0,22.6,0.4895149388103885
2023-09-07 16:42:46.497980,0.0,0.0,0.0,0.0,22.6,0.4330132145146031
2023-09-07 16:42:46.608033,0.0,0.0,0.0,0.0,22.6,0.4872648701437422
2023-09-07 16:42:46.718612,0.0,0.0,0.0,0.0,22.6,0.46138908047730953
2023-09-07 16:42:46.834814,0.0,0.0,0.0,0.0,22.6,0.4817647022919401
2023-09-07 16:42:46.946882,0.0,100.0,0.0,0.0,22.6,0.4302631305887021
2023-09-07 16:42:47.057556,0.0,0.0,0.0,0.0,22.6,0.48426477858821376
2023-09-07 16:42:47.167945,9.1,0.0,0.0,0.0,22.6,0.4587640003662221
2023-09-07 16:42:47.278431,0.0,0.0,0.0,0.0,22.6,0.42476296273689995
2023-09-07 16:42:47.388982,9.1,0.0,0.0,0.0,22.6,0.4936400646992401
2023-09-07 16:42:47.499393,0.0,0.0,0.0,0.0,22.6,0.4416384777367473
2023-09-07 16:42:47.609688,0.0,0.0,0.0,0.0,22.6,0.4593890194402906
2023-09-07 16:42:47.720060,9.1,0.0,0.0,0.0,22.6,0.483764763328959
2023-09-07 16:42:47.830379,0.0,0.0,0.0,0.0,22.6,0.4332632221442305
2023-09-07 16:42:47.940709,0.0,0.0,0.0,0.0,22.6,0.49951524399548325
2023-09-07 16:42:48.051191,8.3,0.0,0.0,0.0,22.6,0.45613892025513475
2023-09-07 16:42:48.161517,0.0,0.0,0.0,0.0,22.6,0.4336382335886715
2023-09-07 16:42:48.271825,0.0,0.0,0.0,0.0,22.6,0.49414007995849485
2023-09-07 16:42:48.382213,9.1,0.0,0.0,0.0,22.6,0.43901339762565994
2023-09-07 16:42:48.492594,8.3,0.0,0.0,0.0,22.6,0.4661392254402295
2023-09-07 16:42:48.602991,9.1,0.0,0.0,0.0,22.6,0.4738894619586779
2023-09-07 16:42:48.713394,9.1,0.0,0.0,0.0,22.6,0.42688802758873257
2023-09-07 16:42:48.823804,8.3,0.0,0.0,0.0,22.6,0.4931400494399854
